id_votacao,sigla_partido,orientacao
2301321-31,PSD,Não
2301321-31,PCdoB,Não
2301321-31,PSC,Não
2301321-31,PATRIOTA,Não
2301321-31,Maioria,Não
2301321-31,PT,Não
2301321-31,MDB,Não
2301321-31,AVANTE,Não
2301321-31,PTB,Não
2301321-31,PROS,Não
2301321-31,PSL,Não
2301321-31,PDT,Não
2301321-31,PODE,Não
2301321-31,SOLIDARIEDADE,Não
2301321-31,PP,Não
2301321-31,REDE,
2301371-65,DEM,Sim
2301371-65,PT,Sim
2301371-65,Oposição,Sim
2301371-65,PATRIOTA,Sim
2301371-65,PSC,
2301371-65,Minoria,Sim
2301371-65,PSL,Sim
2301371-65,Maioria,Sim
2301371-65,NOVO,Sim
2301371-65,AVANTE,Sim
2301371-65,PP,Sim
2301371-65,REPUBLICANOS,Sim
2301371-65,SOLIDARIEDADE,Sim
2301371-65,PSB,Sim
2301371-65,PCdoB,Sim
2301371-65,PDT,Sim
2301371-65,PTB,
2301371-65,PSDB,Sim
2301371-65,PODE,Sim
2301371-65,PROS,
2301371-65,REDE,
2301371-65,PSOL,Sim
2301371-65,MDB,Sim
2301371-65,PL,Sim
2301371-65,PSD,Sim
2301371-65,Governo,Sim
2301371-65,PV,
2301371-65,CIDADANIA,
2301371-72,Maioria,Não
2301371-72,REPUBLICANOS,Não
2301371-72,PSC,
2301371-72,CIDADANIA,
2301371-72,PSL,Não
2301371-72,REDE,
2301371-72,PROS,
2301371-72,PODE,Não
2301371-72,PTB,
2301371-72,PT,Não
2301371-72,Governo,Não
2301371-72,PSOL,Sim
2301371-72,MDB,Não
2301371-72,Oposição,
2301371-72,PSD,Não
2301371-72,PATRIOTA,Não
2301371-72,Minoria,Liberado
2301371-72,PCdoB,Liberado
2301371-72,AVANTE,Não
2301371-72,DEM,Sim
2301371-72,SOLIDARIEDADE,Não
2301371-72,PL,Não
2301371-72,NOVO,Não
2301371-72,PDT,Não
2301371-72,PSB,Não
2301371-72,PSDB,Não
2301371-72,PP,Não
2301371-72,PV,
2301371-74,PCdoB,Não
2301371-74,MDB,Sim
2301371-74,PSB,Não
2301371-74,PSL,Sim
2301371-74,PV,
2301371-74,PDT,Não
2301371-74,PROS,Sim
2301371-74,Maioria,Sim
2301371-74,CIDADANIA,
2301371-74,PT,Não
2301371-74,SOLIDARIEDADE,Sim
2301371-74,PODE,Sim
2301371-74,REPUBLICANOS,Sim
2301371-74,PSC,Sim
2301371-74,PSOL,Não
2301371-74,Oposição,
2301371-74,PTB,Sim
2301371-74,Minoria,Não
2301371-74,Governo,Sim
2301371-74,PL,Sim
2301371-74,REDE,
2301371-74,PATRIOTA,Sim
2301371-74,NOVO,Sim
2301371-74,DEM,Sim
2301371-74,AVANTE,Sim
2301371-74,PSD,Sim
2301371-74,PP,Sim
2301371-74,PSDB,Sim
2301425-20,AVANTE,
2301425-20,Maioria,
2301425-20,REPUBLICANOS,Sim
2301425-20,PL,Sim
2301425-20,PDT,Sim
2301425-20,PT,Sim
2301425-20,PROS,
2301425-20,PV,
2301425-20,SOLIDARIEDADE,Liberado
2301425-20,PODE,Liberado
2301425-20,PSD,Sim
2301425-20,PSB,Sim
2301425-20,Oposição,Sim
2301425-20,PP,Sim
2301425-20,PTB,
2301425-20,PSOL,Sim
2301425-20,PCdoB,Sim
2301425-20,PSL,Não
2301425-20,CIDADANIA,Sim
2301425-20,MDB,Sim
2301425-20,Minoria,Sim
2301425-20,Governo,Não
2301425-20,PSC,Não
2301425-20,PSDB,Sim
2301425-20,DEM,
2301425-20,REDE,Sim
2301425-20,PATRIOTA,
2301425-20,NOVO,
2301425-16,DEM,Não
2301425-16,PSD,Não
2301425-16,Governo,Sim
2301425-16,PROS,
2301425-16,REPUBLICANOS,Não
2301425-16,MDB,Não
2301425-16,Minoria,Não
2301425-16,PL,Não
2301425-16,NOVO,Sim
2301425-16,PT,Não
2301425-16,REDE,Não
2301425-16,CIDADANIA,Não
2301425-16,PTB,
2301425-16,SOLIDARIEDADE,
2301425-16,Maioria,
2301425-16,PATRIOTA,
2301425-16,AVANTE,
2301425-16,PV,
2301425-16,PSB,Não
2301425-16,PSOL,Não
2301425-16,PDT,Não
2301425-16,Oposição,Não
2301425-16,PSDB,Não
2301425-16,PSC,
2301425-16,PP,Não
2301425-16,PSL,Sim
2301425-16,PCdoB,Não
2301425-16,PODE,
2301914-8,PP,Sim
2301914-8,PROS,Sim
2301914-8,PSDB,Sim
2301914-8,SOLIDARIEDADE,Sim
2301914-8,PTB,Sim
2301914-8,PT,Sim
2301914-8,CIDADANIA,Sim
2301914-8,PATRIOTA,Sim
2301914-8,PL,Sim
2301914-8,PCdoB,Sim
2301914-8,PDT,Sim
2301914-8,Oposição,Sim
2301914-8,REDE,Sim
2301914-8,Governo,Sim
2301914-8,NOVO,Não
2301914-8,DEM,Sim
2301914-8,PSD,Sim
2301914-8,AVANTE,Sim
2301914-8,PSOL,Sim
2301914-8,MDB,Sim
2301914-8,PV,Sim
2301914-8,PODE,Sim
2301914-8,Maioria,Sim
2301914-8,PSC,Sim
2301914-8,Minoria,Sim
2301914-8,PSL,Sim
2301914-8,REPUBLICANOS,Sim
2301914-8,PSB,Sim
2301683-33,SOLIDARIEDADE,
2301683-33,PL,Não
2301683-33,PATRIOTA,
2301683-33,UNIÃO,Não
2301683-33,Oposição,
2301683-33,Fdr PT-PCdoB-PV,Não
2301683-33,PP,Não
2301683-33,Fdr PSOL-REDE,Não
2301683-33,Bloco Parlamentar,Não
2301683-33,Governo,Não
2301683-33,PSB,Não
2301683-33,Minoria,
2301683-33,Maioria,
2301683-33,NOVO,Sim
2301683-33,PDT,Não
2301683-33,Fdr PSDB-CIDADANIA,Liberado
2302821-51,PL,Sim
2302821-51,PODE,Sim
2302821-51,PDT,Não
2302821-51,Fdr PT-PCdoB-PV,Não
2302821-51,PSB,Não
2302821-51,Minoria,Sim
2311733-9,PSOL,Não
2311733-9,AVANTE,Sim
2311733-9,MDB,Sim
2311733-9,CIDADANIA,
2311733-9,PCdoB,
2311733-9,PV,
2311733-9,PATRIOTA,Sim
2311733-9,UNIÃO,Sim
2311733-9,Maioria,Sim
2311733-9,NOVO,Não
2311733-9,PL,Sim
2311733-9,PSDB,Sim
2311733-9,PscPtb,Sim
2311733-9,REDE,
2311733-9,PROS,Sim
2311733-9,SOLIDARIEDADE,Sim
2311733-9,PP,Sim
2311733-9,REPUBLICANOS,Sim
2311733-9,PSD,Sim
2311733-9,PODE,Sim
2311733-9,PSB,Não
2311733-9,PT,Não
2311733-9,Minoria,Liberado
2311733-9,Governo,Sim
2311733-9,Oposição,
2311733-9,PDT,Sim
2303528-73,SOLIDARIEDADE,Sim
2303528-73,PSD,Sim
2303528-73,MDB,Sim
2303528-73,PT,Sim
2303528-73,PV,
2303528-73,PL,Sim
2303528-73,Maioria,Sim
2303528-73,PDT,Sim
2303528-73,UNIÃO,Sim
2303528-73,NOVO,Sim
2303528-73,PSOL,Sim
2303528-73,Oposição,Sim
2303528-73,CIDADANIA,Sim
2303528-73,PODE,Sim
2303528-73,Minoria,Sim
2303528-73,REPUBLICANOS,Sim
2303528-73,PSC,Sim
2303528-73,Governo,Sim
2303528-73,PATRIOTA,Sim
2303528-73,PCdoB,Sim
2303528-73,PTB,Sim
2303528-73,PSB,Sim
2303528-73,AVANTE,Sim
2303528-73,PSDB,Sim
2303528-73,REDE,
2303528-73,PP,Sim
2303528-73,PROS,Sim
2303871-36,Fdr PT-PCdoB-PV,Não
2303871-36,Minoria,Sim
2303871-36,Maioria,Não
2303871-36,Governo,Não
2303871-36,PL,Sim
2303871-36,Fdr PSOL-REDE,Não
2303871-36,Oposição,Sim
2303871-36,MDB,Não
2303871-36,NOVO,Sim
2303871-36,REPUBLICANOS,Não
2303871-36,UNIÃO,Sim
2304142-11,PSB,Não
2304142-11,PCdoB,Não
2304142-11,PODE,Sim
2304142-11,SOLIDARIEDADE,Sim
2304142-11,PTB,
2304142-11,REPUBLICANOS,Sim
2304142-11,PSOL,Não
2304142-11,PL,Sim
2304142-11,CIDADANIA,
2304142-11,DEM,Sim
2304142-11,Minoria,Não
2304142-11,AVANTE,Sim
2304142-11,Maioria,Sim
2304142-11,PSL,Sim
2304142-11,PV,
2304142-11,NOVO,Não
2304142-11,PDT,Não
2304142-11,PP,Sim
2304142-11,PSD,Sim
2304142-11,PATRIOTA,Sim
2304142-11,MDB,Não
2304142-11,PROS,
2304142-11,PSDB,Sim
2304142-11,Governo,Sim
2304142-11,PSC,
2304142-11,Oposição,Não
2304142-11,PT,Não
2304142-11,REDE,Não
2304142-8,MDB,Sim
2304142-8,PP,Não
2304142-8,REDE,Sim
2304142-8,PCdoB,Sim
2304142-8,PSL,Não
2304142-8,PT,Sim
2304142-8,PSC,Não
2304142-8,PDT,Sim
2304142-8,PV,
2304142-8,SOLIDARIEDADE,Não
2304142-8,PSB,Sim
2304142-8,AVANTE,Não
2304142-8,PTB,Não
2304142-8,DEM,Não
2304142-8,PATRIOTA,Não
2304142-8,PODE,Não
2304142-8,PROS,Não
2304142-8,Governo,Não
2304142-8,PSOL,Sim
2304142-8,REPUBLICANOS,Não
2304142-8,CIDADANIA,
2304142-8,PSD,Não
2304142-8,Oposição,Sim
2304142-8,PL,Não
2304142-8,PSDB,Não
2304142-8,Maioria,Não
2304142-8,NOVO,Sim
2304142-8,Minoria,Sim
2304326-64,MDB,
2304326-64,PSL,Sim
2304326-64,Governo,Sim
2304326-64,AVANTE,Sim
2304326-64,PDT,Não
2304326-64,Maioria,Sim
2304326-64,PSOL,Não
2304326-64,SOLIDARIEDADE,
2304326-64,Oposição,Não
2304326-64,PP,Sim
2304326-64,PSB,Não
2304326-64,DEM,Sim
2304326-64,REPUBLICANOS,Sim
2304326-64,REDE,
2304326-64,PSC,Sim
2304326-64,PATRIOTA,Sim
2304326-64,PCdoB,Não
2304326-64,PROS,Sim
2304326-64,CIDADANIA,Sim
2304326-64,PODE,Sim
2304326-64,PT,Não
2304326-64,Minoria,Não
2304326-64,PV,Sim
2304326-64,PSD,Sim
2304326-64,PTB,Sim
2304326-64,PL,Sim
2304326-64,NOVO,Sim
2304326-64,PSDB,Sim
2304326-42,PSD,Não
2304326-42,REPUBLICANOS,Não
2304326-42,PROS,
2304326-42,MDB,Não
2304326-42,PSL,Não
2304326-42,PSOL,Obstrução
2304326-42,CIDADANIA,Não
2304326-42,Oposição,Obstrução
2304326-42,PATRIOTA,
2304326-42,Governo,Não
2304326-42,PP,Não
2304326-42,PCdoB,Obstrução
2304326-42,PT,Obstrução
2304326-42,REDE,Obstrução
2304326-42,PTB,
2304326-42,PSC,
2304326-42,PL,Não
2304326-42,Minoria,Obstrução
2304326-42,PDT,Obstrução
2304326-42,SOLIDARIEDADE,Não
2304326-42,AVANTE,
2304326-42,DEM,
2304326-42,Maioria,Não
2304326-42,NOVO,Não
2304326-42,PSB,Obstrução
2304326-42,PV,
2304326-42,PODE,
2304326-42,PSDB,
2308028-9,PT,Não
2308028-9,Oposição,Não
2308028-9,AVANTE,Sim
2308028-9,PP,Sim
2308028-9,PSDB,
2308028-9,PSC,Sim
2308028-9,PDT,Não
2308028-9,PSB,Não
2308028-9,PL,Sim
2308028-9,Maioria,Sim
2308028-9,PCdoB,Não
2308028-9,Governo,Sim
2308028-9,REDE,
2308028-9,PSD,Sim
2308028-9,CIDADANIA,
2308028-9,NOVO,Sim
2308028-9,PTB,Sim
2308028-9,PATRIOTA,Sim
2308028-9,MDB,Sim
2308028-9,SOLIDARIEDADE,Sim
2308028-9,Minoria,Não
2308028-9,REPUBLICANOS,Sim
2308028-9,DEM,Sim
2308028-9,PSOL,Não
2308028-9,PSL,Sim
2308028-9,PROS,Sim
2308028-9,PODE,Sim
2308028-9,PV,
2304353-65,NOVO,Sim
2304353-65,PSOL,Não
2304353-65,PTB,
2304353-65,PL,Sim
2304353-65,PROS,
2304353-65,CIDADANIA,Sim
2304353-65,Maioria,Sim
2304353-65,Oposição,Liberado
2304353-65,SOLIDARIEDADE,
2304353-65,PSDB,
2304353-65,MDB,
2304353-65,AVANTE,
2304353-65,PV,
2304353-65,REDE,Não
2304353-65,Governo,Não
2304353-65,PT,Sim
2304353-65,PCdoB,Sim
2304353-65,UNIÃO,Sim
2304353-65,PP,Sim
2304353-65,REPUBLICANOS,Sim
2304353-65,PSD,Sim
2304353-65,PDT,
2304353-65,PSC,
2304353-65,PSB,Sim
2304353-65,Minoria,
2304353-65,PATRIOTA,
2304353-65,PODE,
2304326-37,Governo,Não
2304326-37,PSC,Não
2304326-37,Oposição,Obstrução
2304326-37,Maioria,Não
2304326-37,PL,Não
2304326-37,PCdoB,Obstrução
2304326-37,PSB,Obstrução
2304326-37,CIDADANIA,Não
2304326-37,PODE,Não
2304326-37,PSDB,
2304326-37,REPUBLICANOS,Não
2304326-37,DEM,Não
2304326-37,PV,
2304326-37,MDB,Não
2304326-37,PTB,Não
2304326-37,PSD,Não
2304326-37,PT,Obstrução
2304326-37,PSL,Não
2304326-37,AVANTE,Não
2304326-37,PP,Não
2304326-37,PROS,Não
2304326-37,PSOL,Obstrução
2304326-37,Minoria,Obstrução
2304326-37,SOLIDARIEDADE,Não
2304326-37,PDT,Obstrução
2304326-37,PATRIOTA,Não
2304326-37,NOVO,Não
2304326-37,REDE,
2314544-27,Oposição,
2314544-27,Governo,Sim
2314544-27,AVANTE,Sim
2314544-27,UNIÃO,Sim
2314544-27,Minoria,
2314544-27,PSOL,Não
2314544-27,CIDADANIA,Sim
2314544-27,PV,Não
2314544-27,PSB,
2314544-27,NOVO,Sim
2314544-27,PROS,Sim
2314544-27,PSDB,Sim
2314544-27,PCdoB,Sim
2314544-27,PATRIOTA,Sim
2314544-27,PT,Sim
2314544-27,REPUBLICANOS,Sim
2314544-27,PSC,Sim
2314544-27,PL,Sim
2314544-27,Maioria,Sim
2314544-27,SOLIDARIEDADE,Sim
2314544-27,PP,Sim
2314544-27,PODE,Sim
2314544-27,REDE,
2314544-27,PSD,Sim
2314544-27,PDT,
2314544-27,MDB,
2314544-27,PTB,Sim
2304733-7,PP,Sim
2304733-7,PTB,Sim
2304733-7,MDB,Sim
2304733-7,DEM,Sim
2304733-7,Governo,Sim
2304733-7,PSB,Sim
2304733-7,PDT,Sim
2304733-7,Maioria,Sim
2304733-7,REPUBLICANOS,Sim
2304733-7,PCdoB,Sim
2304733-7,AVANTE,Sim
2304733-7,NOVO,Não
2304733-7,PL,Sim
2304733-7,PATRIOTA,Sim
2304733-7,PSOL,Sim
2304733-7,CIDADANIA,Sim
2304733-7,PSC,Sim
2304733-7,PV,Sim
2304733-7,PROS,Sim
2304733-7,PODE,Sim
2304733-7,PT,Sim
2304733-7,PSDB,Sim
2304733-7,PSL,Sim
2304733-7,Minoria,Sim
2304733-7,PSD,Sim
2304733-7,SOLIDARIEDADE,Sim
2304733-7,REDE,Sim
2304733-7,Oposição,Sim
2304959-33,PSD,Não
2304959-33,REDE,Não
2304959-33,PL,Sim
2304959-33,Maioria,Sim
2304959-33,Minoria,Não
2304959-33,PT,Não
2304959-33,PP,Sim
2304959-33,Governo,Sim
2304959-33,PSOL,Não
2304959-33,PCdoB,Não
2304959-33,PV,Não
2304959-40,PSB,Não
2304959-40,Minoria,Não
2304959-40,PDT,Não
2304959-40,PV,Não
2304959-40,PL,Sim
2304959-40,REDE,Não
2304959-40,PT,Não
2304959-40,PSD,Não
2304959-40,PCdoB,Não
2304959-43,PL,Obstrução
2304959-43,PDT,Sim
2304959-43,PV,Sim
2304959-43,Governo,Não
2304959-43,PSB,Sim
2304959-43,PCdoB,Sim
2304959-43,PT,Sim
2304959-43,REDE,Sim
2304959-43,PSD,Sim
2305021-8,PSC,Sim
2305021-8,PP,Sim
2305021-8,PSDB,Sim
2305021-8,Maioria,Sim
2305021-8,SOLIDARIEDADE,Sim
2305021-8,PODE,Sim
2305021-8,PV,Sim
2305021-8,CIDADANIA,Sim
2305021-8,PTB,Sim
2305021-8,PDT,Sim
2305021-8,PL,Sim
2305021-8,DEM,Sim
2305021-8,Minoria,Liberado
2305021-8,PT,Sim
2305021-8,REPUBLICANOS,Sim
2305021-8,Oposição,Sim
2305021-8,REDE,Sim
2305021-8,PCdoB,Sim
2305021-8,PATRIOTA,Sim
2305021-8,NOVO,Sim
2305021-8,Governo,Sim
2305021-8,MDB,Sim
2305021-8,PSD,Sim
2305021-8,PSOL,Não
2305021-8,PSB,Sim
2305021-8,AVANTE,Sim
2305021-8,PROS,Sim
2305021-8,PSL,Sim
2305189-27,PATRIOTA,
2305189-27,AVANTE,Não
2305189-27,PT,Sim
2305189-27,DEM,Não
2305189-27,REDE,
2305189-27,PDT,Sim
2305189-27,NOVO,Não
2305189-27,PV,
2305189-27,PP,Não
2305189-27,PL,Não
2305189-27,PSOL,Sim
2305189-27,PROS,
2305189-27,PSDB,Sim
2305189-27,PODE,
2305189-27,MDB,Não
2305189-27,REPUBLICANOS,
2305189-27,Governo,Sim
2305189-27,SOLIDARIEDADE,Não
2305189-27,PSC,
2305189-27,PSD,Sim
2305189-27,Maioria,
2305189-27,PTB,
2305189-27,Oposição,Sim
2305189-27,PSL,Sim
2305189-27,PCdoB,Sim
2305189-27,PSB,Sim
2305189-27,CIDADANIA,Sim
2305189-27,Minoria,Sim
2400068-23,Maioria,Não
2400068-23,PL,Sim
2400068-23,Fdr PSOL-REDE,Não
2400068-23,Bl UniPpFdrPsdbCid...,Não
2400068-23,NOVO,Sim
2400068-23,Governo,Não
2400068-23,Oposição,Sim
2400068-23,Minoria,Sim
2400068-23,Bl MdbPsdRepPode,Liberado
2400068-23,Fdr PT-PCdoB-PV,Não
2400068-20,Bl UniPpFdrPsdbCid...,Não
2400068-20,Bl MdbPsdRepPode,Liberado
2400068-20,NOVO,Sim
2400068-20,PL,Sim
2400068-20,Fdr PSOL-REDE,Não
2400068-20,Fdr PT-PCdoB-PV,Não
2400068-20,Maioria,Não
2400068-20,Governo,Não
2400068-20,Oposição,Sim
2400068-20,Minoria,Sim
2305816-108,Fdr PT-PCdoB-PV,Não
2305816-108,Oposição,Sim
2305816-108,Fdr PSOL-REDE,Não
2305816-108,Minoria,Sim
2305816-108,UNIÃO,Não
2305816-108,PL,Sim
2305816-108,Governo,Não
2306112-69,PATRIOTA,Sim
2306112-69,PCdoB,Sim
2306112-69,PTB,Sim
2306112-69,REPUBLICANOS,Sim
2306112-69,PP,Sim
2306112-69,PROS,Sim
2306112-69,SOLIDARIEDADE,Sim
2306112-69,PODE,Sim
2306112-69,Oposição,Sim
2306112-69,Maioria,Sim
2306112-69,PL,Sim
2306112-69,PV,Sim
2306112-69,CIDADANIA,Sim
2306112-69,PSB,Sim
2306112-69,AVANTE,Sim
2306112-69,PSDB,Sim
2306112-69,UNIÃO,Sim
2306112-69,PDT,Sim
2306112-69,Governo,Sim
2306112-69,PSD,Sim
2306112-69,PSC,Sim
2306112-69,REDE,Sim
2306112-69,PT,Sim
2306112-69,NOVO,Sim
2306112-69,Minoria,Sim
2306112-69,PSOL,Não
2306112-69,MDB,Sim
2306112-62,REDE,
2306112-62,AVANTE,
2306112-62,PSD,Sim
2306112-62,NOVO,Não
2306112-62,PL,Sim
2306112-62,PT,Sim
2306112-62,PSB,Sim
2306112-62,Maioria,
2306112-62,PDT,Sim
2306112-62,PTB,Sim
2306112-62,PP,Sim
2306112-62,PSC,
2306112-62,PCdoB,Sim
2306112-62,Oposição,
2306112-62,CIDADANIA,
2306112-62,UNIÃO,Sim
2306112-62,PODE,
2306112-62,PV,Sim
2306112-62,PATRIOTA,
2306112-62,Governo,
2306112-62,PSOL,Sim
2306112-62,Minoria,Sim
2306112-62,PROS,Sim
2306112-62,MDB,Sim
2306112-62,REPUBLICANOS,Sim
2306112-62,SOLIDARIEDADE,Sim
2306112-62,PSDB,Sim
2306112-59,Maioria,
2306112-59,PSD,Sim
2306112-59,PATRIOTA,
2306112-59,PSB,Sim
2306112-59,PSDB,Sim
2306112-59,MDB,Sim
2306112-59,Oposição,
2306112-59,PROS,Sim
2306112-59,PP,Sim
2306112-59,AVANTE,
2306112-59,PSC,
2306112-59,PTB,Sim
2306112-59,CIDADANIA,
2306112-59,REPUBLICANOS,Sim
2306112-59,NOVO,Sim
2306112-59,Minoria,
2306112-59,PT,Sim
2306112-59,PCdoB,Sim
2306112-59,PL,Sim
2306112-59,PV,Sim
2306112-59,SOLIDARIEDADE,Sim
2306112-59,PODE,
2306112-59,PDT,Sim
2306112-59,Governo,Liberado
2306112-59,UNIÃO,Sim
2306112-59,REDE,
2306112-59,PSOL,Não
2306101-7,PP,Sim
2306101-7,PCdoB,Sim
2306101-7,PSL,Sim
2306101-7,CIDADANIA,Sim
2306101-7,PT,Sim
2306101-7,PSB,Sim
2306101-7,Oposição,
2306101-7,PODE,
2306101-7,PATRIOTA,Sim
2306101-7,PL,Sim
2306101-7,PROS,Sim
2306101-7,PSC,Sim
2306101-7,PTB,Sim
2306101-7,REDE,
2306101-7,AVANTE,
2306101-7,DEM,Sim
2306101-7,REPUBLICANOS,Sim
2306101-7,PSOL,Sim
2306101-7,PSDB,Sim
2306101-7,PV,
2306101-7,PDT,Sim
2306101-7,PSD,Sim
2306101-7,Maioria,
2306101-7,Minoria,
2306101-7,MDB,
2306101-7,NOVO,Não
2306101-7,SOLIDARIEDADE,
2306101-7,Governo,
2306440-6,NOVO,Não
2306440-6,DEM,Sim
2306440-6,CIDADANIA,Não
2306440-6,REDE,
2306440-6,PL,Sim
2306440-6,PATRIOTA,Sim
2306440-6,AVANTE,Sim
2306440-6,PSDB,Sim
2306440-6,PCdoB,Não
2306440-6,PROS,Sim
2306440-6,PP,Sim
2306440-6,Minoria,Não
2306440-6,REPUBLICANOS,Sim
2306440-6,PSB,Não
2306440-6,Maioria,Sim
2306440-6,MDB,Não
2306440-6,PDT,Não
2306440-6,Oposição,
2306440-6,PSOL,Não
2306440-6,PSL,Sim
2306440-6,PT,Não
2306440-6,PODE,Não
2306440-6,SOLIDARIEDADE,Sim
2306440-6,Governo,Sim
2306440-6,PV,
2306440-6,PSD,Sim
2306440-6,PSC,Sim
2306440-6,PTB,Sim
2306916-8,PSC,Sim
2306916-8,Minoria,
2306916-8,PDT,Não
2306916-8,PT,Não
2306916-8,PL,Sim
2306916-8,PSDB,Sim
2306916-8,PSL,Sim
2306916-8,CIDADANIA,Sim
2306916-8,PROS,Sim
2306916-8,PP,Sim
2306916-8,PSB,Não
2306916-8,MDB,
2306916-8,Maioria,Sim
2306916-8,PCdoB,
2306916-8,DEM,Sim
2306916-8,PV,
2306916-8,AVANTE,Sim
2306916-8,PTB,Sim
2306916-8,PATRIOTA,Sim
2306916-8,REPUBLICANOS,Sim
2306916-8,SOLIDARIEDADE,Sim
2306916-8,PSOL,Não
2306916-8,Oposição,
2306916-8,PODE,Sim
2306916-8,REDE,
2306916-8,Governo,Sim
2306916-8,NOVO,Sim
2306916-8,PSD,Sim
2307548-71,PCdoB,Não
2307548-71,PSD,Sim
2307548-71,PP,Sim
2307548-71,PSB,Não
2307548-71,Governo,Sim
2307548-71,PV,
2307548-71,PDT,Não
2307548-71,Oposição,Não
2307548-71,PSDB,Sim
2307548-71,PT,Não
2307548-71,SOLIDARIEDADE,Sim
2307548-71,PSOL,Não
2307548-71,REPUBLICANOS,Sim
2307548-71,PscPtb,Sim
2307548-71,MDB,Sim
2307548-71,CIDADANIA,
2307548-71,AVANTE,Sim
2307548-71,PODE,Não
2307548-71,PROS,Sim
2307548-71,NOVO,Sim
2307548-71,REDE,
2307548-71,PATRIOTA,Sim
2307548-71,PL,Sim
2307548-71,UNIÃO,Sim
2307548-71,Maioria,Sim
2307548-71,Minoria,Não
2314199-8,PROS,Sim
2314199-8,PODE,Sim
2314199-8,PT,Não
2314199-8,AVANTE,Sim
2314199-8,DEM,Sim
2314199-8,Maioria,Sim
2314199-8,PV,
2314199-8,NOVO,Não
2314199-8,Governo,Sim
2314199-8,PSD,Sim
2314199-8,PSB,Não
2314199-8,SOLIDARIEDADE,Sim
2314199-8,REDE,
2314199-8,PSDB,Sim
2314199-8,PSC,Sim
2314199-8,PTB,Sim
2314199-8,PP,Sim
2314199-8,PSOL,
2314199-8,Minoria,Não
2314199-8,REPUBLICANOS,Não
2314199-8,PSL,Sim
2314199-8,Oposição,Não
2314199-8,PCdoB,Não
2314199-8,PL,Sim
2314199-8,MDB,Sim
2314199-8,CIDADANIA,Sim
2314199-8,PDT,Não
2314199-8,PATRIOTA,Sim
2307548-61,REPUBLICANOS,Sim
2307548-61,Minoria,Liberado
2307548-61,PCdoB,Não
2307548-61,AVANTE,Sim
2307548-61,PT,Não
2307548-61,PSDB,Sim
2307548-61,UNIÃO,Sim
2307548-61,PODE,Sim
2307548-61,Governo,Sim
2307548-61,CIDADANIA,
2307548-61,PDT,Sim
2307548-61,Maioria,Sim
2307548-61,PSOL,Não
2307548-61,PSD,Sim
2307548-61,MDB,Sim
2307548-61,PscPtb,Sim
2307548-61,REDE,
2307548-61,PROS,Sim
2307548-61,PATRIOTA,Sim
2307548-61,SOLIDARIEDADE,Sim
2307548-61,PSB,Não
2307548-61,NOVO,Não
2307548-61,PL,Sim
2307548-61,Oposição,Liberado
2307548-61,PP,Sim
2307548-61,PV,
2307548-67,PSOL,Sim
2307548-67,PscPtb,Não
2307548-67,PP,Não
2307548-67,Minoria,
2307548-67,PT,Sim
2307548-67,NOVO,Não
2307548-67,PSD,Não
2307548-67,PROS,Não
2307548-67,AVANTE,Não
2307548-67,MDB,Não
2307548-67,REPUBLICANOS,Não
2307548-67,PATRIOTA,Não
2307548-67,PCdoB,Sim
2307548-67,PL,Não
2307548-67,PSDB,Não
2307548-67,Maioria,Não
2307548-67,Governo,Não
2307548-67,SOLIDARIEDADE,Não
2307548-67,PDT,Sim
2307548-67,PV,
2307548-67,UNIÃO,Não
2307548-67,PSB,Sim
2307548-67,PODE,Sim
2307548-67,Oposição,
2307548-67,REDE,
2307548-67,CIDADANIA,
2307548-42,PDT,Não
2307548-42,REDE,
2307548-42,PL,Não
2307548-42,PscPtb,Não
2307548-42,PSB,Sim
2307548-42,PT,Sim
2307548-42,PCdoB,Sim
2307548-42,PSD,Não
2307548-42,PODE,Não
2307548-42,PV,
2307548-42,PSOL,Sim
2307548-42,PSDB,Não
2307548-42,NOVO,Sim
2307548-42,MDB,Não
2307548-42,PROS,Não
2307548-42,SOLIDARIEDADE,Não
2307548-42,Minoria,Liberado
2307548-42,PATRIOTA,Não
2307548-42,CIDADANIA,Sim
2307548-42,UNIÃO,Não
2307548-42,PP,Não
2307548-42,REPUBLICANOS,Não
2307548-42,Maioria,Não
2307548-42,AVANTE,Não
2307548-42,Governo,Não
2307548-42,Oposição,
2307548-75,AVANTE,Sim
2307548-75,PROS,Sim
2307548-75,PDT,Sim
2307548-75,Oposição,Liberado
2307548-75,REPUBLICANOS,Sim
2307548-75,Governo,Sim
2307548-75,Maioria,Sim
2307548-75,REDE,
2307548-75,PSDB,Sim
2307548-75,PV,
2307548-75,NOVO,Não
2307548-75,PSOL,Não
2307548-75,PT,Não
2307548-75,PSB,Não
2307548-75,PL,Sim
2307548-75,PscPtb,Sim
2307548-75,CIDADANIA,
2307548-75,PP,Sim
2307548-75,PSD,Sim
2307548-75,UNIÃO,Sim
2307548-75,PODE,Não
2307548-75,SOLIDARIEDADE,Sim
2307548-75,Minoria,
2307548-75,PATRIOTA,Sim
2307548-75,PCdoB,Não
2307548-75,MDB,Sim
2307548-68,PCdoB,Não
2307548-68,REDE,
2307548-68,PL,Sim
2307548-68,Minoria,
2307548-68,REPUBLICANOS,Sim
2307548-68,NOVO,Não
2307548-68,PSDB,Sim
2307548-68,PSOL,Não
2307548-68,PSD,Sim
2307548-68,PODE,Não
