id_votacao,sigla_partido,orientacao
2224999-104,PL,Obstrução
2224999-104,Minoria,Obstrução
2224999-104,Bl MdbPsdRepPode,Não
2224999-96,PL,Obstrução
2224999-96,Oposição,Obstrução
2224999-96,Governo,Sim
2224999-96,Bl MdbPsdRepPode,Sim
2224999-96,Fdr PSOL-REDE,Sim
2224999-96,Bl UniPpFdrPsdbCid...,Sim
2224999-96,NOVO,Obstrução
2224999-96,Minoria,Obstrução
2224999-96,Fdr PT-PCdoB-PV,Sim
2224999-96,Maioria,Sim
2224999-67,Bl UniPpFdrPsdbCid...,Não
2224999-67,Fdr PSOL-REDE,Não
2224999-67,Fdr PT-PCdoB-PV,Não
2224999-67,Oposição,Obstrução
2224999-67,Minoria,Obstrução
2224999-67,Bl MdbPsdRepPode,Não
2224999-67,Maioria,Não
2224999-67,Governo,Não
2224999-67,PL,Obstrução
2224999-67,NOVO,Obstrução
2224760-5,PROS,Sim
2224760-5,CIDADANIA,Sim
2224760-5,Minoria,Sim
2224760-5,NOVO,Sim
2224760-5,DEM,Sim
2224760-5,PL,Sim
2224760-5,PDT,Sim
2224760-5,PATRIOTA,Sim
2224760-5,PpMdbPtb,Sim
2224760-5,REPUBLICANOS,Sim
2224760-5,REDE,Sim
2224760-5,AVANTE,Sim
2224760-5,Governo,Sim
2224760-5,PSOL,Não
2224760-5,PSD,Sim
2224760-5,PMN,Sim
2224760-5,Maioria,Sim
2224760-5,PCdoB,Sim
2224760-5,PSC,Sim
2224760-5,PV,Sim
2224760-5,PODE,Sim
2224760-5,PSDB,Sim
2224760-5,SOLIDARIEDADE,Sim
2224760-5,PT,Sim
2224760-5,PSB,Sim
2224760-5,Oposição,Sim
2224760-5,PSL,Sim
2226336-8,PSB,Sim
2226336-8,PSL,Sim
2226336-8,PSDB,Sim
2226336-8,PCdoB,Sim
2226336-8,Governo,Sim
2226336-8,PATRIOTA,Sim
2226336-8,DEM,Sim
2226336-8,PSD,Sim
2226336-8,PT,Sim
2226336-8,PDT,Sim
2226336-8,PODE,Sim
2226336-8,PSOL,Obstrução
2226336-8,REPUBLICANOS,Sim
2226336-8,CIDADANIA,Sim
2226336-8,PL,Sim
2226336-8,PpMdbPtb,Sim
2226336-8,NOVO,Sim
2226362-7,AVANTE,Sim
2226362-7,PSD,Sim
2226362-7,PT,Sim
2226362-7,PCdoB,Sim
2226362-7,Governo,Sim
2226362-7,PODE,Sim
2226362-7,PV,Sim
2226362-7,PSL,Sim
2226362-7,REPUBLICANOS,Sim
2226362-7,PSOL,Obstrução
2226362-7,PpMdbPtb,Sim
2226362-7,PSB,Sim
2226362-7,PATRIOTA,Sim
2226362-7,DEM,Sim
2226362-7,PSC,Sim
2226362-7,CIDADANIA,Sim
2226362-7,PSDB,Sim
2226362-7,PDT,Obstrução
2226362-7,SOLIDARIEDADE,Sim
2226362-7,NOVO,Sim
2226362-7,PL,Sim
2226269-18,PTB,
2226269-18,SOLIDARIEDADE,
2226269-18,PCdoB,Não
2226269-18,PSB,Não
2226269-18,REDE,Não
2226269-18,MDB,Não
2226269-18,PP,Não
2226269-18,PATRIOTA,
2226269-18,PODE,Não
2226269-18,PSL,Liberado
2226269-18,PT,Não
2226269-18,PL,Não
2226269-18,PSC,
2226269-18,REPUBLICANOS,Não
2226269-18,Oposição,Não
2226269-18,CIDADANIA,Não
2226269-18,PROS,
2226269-18,Maioria,
2226269-18,PSOL,Não
2226269-18,PDT,Não
2226269-18,DEM,Não
2226269-18,PSDB,Não
2226269-18,PV,
2226269-18,Minoria,Sim
2226269-18,Governo,Liberado
2226269-18,NOVO,Não
2226269-18,AVANTE,
2226269-18,PSD,Liberado
2226885-52,PL,Obstrução
2227826-24,PCdoB,Sim
2227826-24,PSDB,Não
2227826-24,DEM,Não
2227826-24,PSOL,Sim
2227826-24,PSL,Não
2227826-24,REPUBLICANOS,Não
2227826-24,PROS,Não
2227826-24,Minoria,Liberado
2227826-24,SOLIDARIEDADE,Não
2227826-24,PODE,Não
2227826-24,CIDADANIA,Não
2227826-24,PL,Não
2227826-24,Governo,Não
2227826-24,PpMdbPtb,Não
2227826-24,PSC,Não
2227826-24,Oposição,Liberado
2227826-24,Maioria,Não
2227826-24,NOVO,Sim
2227826-24,PSB,Sim
2227826-24,PT,Sim
2227826-24,PATRIOTA,Não
2227826-24,PDT,Liberado
2227826-24,PV,Liberado
2227826-24,PSD,Não
2227917-42,PSB,Sim
2227917-42,Governo,Não
2227917-42,PROS,Sim
2227917-42,DEM,Sim
2227917-42,PCdoB,Sim
2227917-42,PSC,Sim
2227917-42,PSD,Sim
2227917-42,Maioria,Sim
2227917-42,SOLIDARIEDADE,Sim
2227917-42,PSDB,Sim
2227917-42,PV,Sim
2227917-42,REDE,Sim
2227917-42,AVANTE,Sim
2227917-42,Minoria,Sim
2227917-42,PATRIOTA,Liberado
2227917-42,PpMdbPtb,Sim
2227917-42,PODE,Sim
2227917-42,PSL,Não
2227917-42,PMN,Sim
2227917-42,PSOL,Sim
2227917-42,CIDADANIA,Sim
2227917-42,NOVO,Não
2227917-42,REPUBLICANOS,Sim
2227917-42,Oposição,Sim
2227917-42,PL,Sim
2227917-42,PDT,Sim
2227917-42,PT,Sim
2228151-134,PROS,Não
2228151-134,PP,Não
2228151-134,PSL,Não
2228151-134,PL,Não
2228151-134,Governo,
2228151-134,PSB,Sim
2228151-134,NOVO,Não
2228151-134,Oposição,
2228151-134,PV,
2228151-134,Minoria,Sim
2228151-134,PDT,Sim
2228151-134,SOLIDARIEDADE,Não
2228151-134,Maioria,Não
2228151-134,AVANTE,Não
2228151-134,REDE,
2228151-134,PATRIOTA,Não
2228151-134,REPUBLICANOS,Não
2228151-134,PSOL,Sim
2228151-134,DEM,Não
2228151-134,PSD,Não
2228151-134,MDB,Não
2228151-134,PT,Sim
2228151-134,PCdoB,Sim
2228151-134,PTB,Não
2228151-134,PSDB,Não
2228151-134,PODE,Não
2228151-134,CIDADANIA,
2228151-134,PSC,Não
2228151-115,PTB,Sim
2228151-115,PDT,Sim
2228151-115,PV,Sim
2228151-115,PL,Sim
2228151-115,PT,Sim
2228151-115,PSOL,Sim
2228151-115,PSB,Sim
2228151-115,PP,Sim
2228151-115,AVANTE,Sim
2228151-115,PSC,Sim
2228151-115,REDE,Sim
2228151-115,Oposição,Sim
2228151-115,Minoria,Sim
2228151-115,PCdoB,Sim
2228151-115,PODE,Sim
2228151-115,PSDB,Sim
2228151-115,PATRIOTA,Sim
2228151-115,Maioria,Sim
2228151-115,MDB,Sim
2228151-115,PSD,Sim
2228151-115,Governo,
2228151-115,PSL,Sim
2228151-115,REPUBLICANOS,Sim
2228151-115,SOLIDARIEDADE,Sim
2228151-115,CIDADANIA,Sim
2228151-115,NOVO,Sim
2228151-115,DEM,Sim
2228151-115,PROS,Sim
2227917-37,PT,Não
2227917-37,PSB,Não
2227917-37,PL,Não
2227917-37,SOLIDARIEDADE,Não
2227917-37,PSDB,Não
2227917-37,Oposição,Não
2227917-37,PSL,Sim
2227917-37,PV,Não
2227917-37,PSOL,Não
2227917-37,PSD,Não
2227917-37,PCdoB,Não
2227917-37,AVANTE,Não
2227917-37,DEM,Não
2227917-37,REPUBLICANOS,Não
2227917-37,Governo,Sim
2227917-37,NOVO,Sim
2227917-37,PpMdbPtb,Não
2227917-37,PDT,Não
2227917-37,Minoria,Não
2227917-37,PSC,Não
2227917-37,CIDADANIA,Não
2265440-8,REPUBLICANOS,Sim
2265440-8,CIDADANIA,Sim
2265440-8,PSC,Sim
2265440-8,PSDB,Não
2265440-8,DEM,Sim
2265440-8,PV,Sim
2265440-8,MDB,Sim
2265440-8,NOVO,Não
2265440-8,PATRIOTA,Sim
2265440-8,PSB,Sim
2265440-8,Governo,Sim
2265440-8,REDE,Sim
2265440-8,PSL,Sim
2265440-8,PT,Sim
2265440-8,PROS,Sim
2265440-8,PSD,Sim
2265440-8,AVANTE,Sim
2265440-8,PODE,Sim
2265440-8,PL,Sim
2265440-8,Minoria,Liberado
2265440-8,SOLIDARIEDADE,Sim
2265440-8,PTB,Sim
2265440-8,PDT,Sim
2265440-8,PSOL,Não
2265440-8,PP,Sim
2228665-48,SOLIDARIEDADE,Sim
2228665-48,PROS,Sim
2228665-48,PSC,Sim
2228665-48,PV,Sim
2228665-48,PSB,Sim
2228665-48,PSDB,Sim
2228665-48,PL,Sim
2228665-48,PT,Sim
2228665-48,PSOL,Sim
2228665-48,PDT,Sim
2228665-48,NOVO,Não
2228665-48,PODE,Sim
2228665-48,REPUBLICANOS,Sim
2228665-48,CIDADANIA,Liberado
2228665-48,PSD,Sim
2228665-48,DEM,Sim
2228665-48,Minoria,Sim
2228665-48,Governo,Sim
2228665-48,PCdoB,Sim
2228665-48,PpMdbPtb,Sim
2228665-48,Oposição,Sim
2228665-48,PSL,Liberado
2228978-53,PSB,Não
2228978-53,PCdoB,Não
2228978-53,Governo,Não
2228978-53,PSDB,Não
2228978-53,NOVO,Sim
2228978-53,PSOL,Não
2228978-53,PTB,Não
2228978-53,Minoria,Não
2228978-53,REPUBLICANOS,Não
2228978-53,PDT,Não
2228978-53,REDE,Não
2228978-53,PT,Não
2228978-53,PSL,Não
2228978-53,PL,Não
2228978-53,CIDADANIA,Sim
2228978-53,SOLIDARIEDADE,Não
2228978-53,PP,Não
2228978-53,MDB,Não
2228978-53,PODE,Não
2228978-53,PSD,Não
2228978-53,AVANTE,Não
2228978-53,DEM,Não
2229813-5,PSDB,Sim
2229813-5,PV,Obstrução
2229813-5,Oposição,Obstrução
2229813-5,CIDADANIA,Obstrução
2229813-5,PMN,Obstrução
2229813-5,PpMdbPtb,Sim
2229813-5,SOLIDARIEDADE,Sim
2229813-5,PSC,Sim
2229813-5,PSOL,Obstrução
2229813-5,REPUBLICANOS,Sim
2229813-5,DEM,Sim
2229813-5,PSL,Sim
2229813-5,PSB,Obstrução
2229813-5,PCdoB,Obstrução
2229813-5,PDT,Obstrução
2229813-5,PT,Obstrução
2229813-5,PODE,Obstrução
2229813-5,Governo,Sim
2229813-5,REDE,Obstrução
2229813-5,PSD,Sim
2229813-5,NOVO,Obstrução
2229813-5,Maioria,Sim
2229813-5,PL,Sim
2229308-83,NOVO,Sim
2229308-83,PODE,Sim
2229308-83,PTB,Sim
2229308-83,PP,Sim
2229308-83,PT,Não
2229308-83,PSD,Sim
2229308-83,SOLIDARIEDADE,Liberado
2229308-83,PROS,Sim
2229308-83,PL,Sim
2229308-83,Oposição,Não
2229308-83,Maioria,Sim
2229308-83,PSL,Sim
2229308-83,PSOL,Não
2229308-83,PATRIOTA,Sim
2229308-83,PV,Sim
2229308-83,AVANTE,Sim
2229308-83,PSC,Sim
2229308-83,MDB,Sim
2229308-83,REPUBLICANOS,Sim
2229308-83,DEM,Sim
2229308-83,PSDB,Sim
2229308-83,PDT,Não
2229308-83,CIDADANIA,Não
2229308-83,PCdoB,Não
2229308-83,REDE,Não
2229308-83,PSB,Não
2229308-92,AVANTE,Sim
2229308-92,PSL,Sim
2229308-92,Minoria,Não
2229308-92,PP,Sim
2229308-92,PROS,Sim
2229308-92,PDT,Não
2229308-92,PSB,Não
2229308-92,PATRIOTA,Sim
2229308-92,PTB,Sim
2229308-92,NOVO,Sim
2229308-92,PSDB,Não
2229308-92,PL,Sim
2229308-92,REDE,Não
2229308-92,PT,Não
2229308-92,PSOL,Não
2229308-92,PCdoB,Não
2229308-92,DEM,Sim
2229308-92,PSD,Sim
2229308-92,REPUBLICANOS,Sim
2229308-92,CIDADANIA,Sim
2229308-92,PSC,Sim
2229308-92,Maioria,Sim
2229308-92,SOLIDARIEDADE,Liberado
2229308-92,PV,Sim
2229308-92,PODE,Sim
2229308-92,MDB,Sim
2229308-77,Oposição,Não
2229308-77,DEM,Sim
2229308-77,PSOL,Não
2229308-77,REPUBLICANOS,Sim
2229308-77,PSL,Sim
2229308-77,PODE,Sim
2229308-77,PSC,Sim
2229308-77,PROS,Sim
2229308-77,PCdoB,Não
2229308-77,PSDB,Sim
2229308-77,PT,Não
2229308-77,PATRIOTA,Sim
2229308-77,CIDADANIA,Sim
2229308-77,PSB,Não
2229308-77,PDT,Não
2229308-77,PL,Sim
2229308-77,Maioria,Sim
2229308-77,PTB,Sim
2229308-77,SOLIDARIEDADE,Sim
2229308-77,NOVO,Sim
2229308-77,PV,Sim
2229308-77,PSD,Sim
2229308-77,MDB,Sim
2229308-77,AVANTE,Sim
2229308-77,PP,Sim
2229308-65,DEM,Sim
2229308-65,REPUBLICANOS,Sim
2229308-65,PSOL,Não
2229308-65,PSC,Sim
2229308-65,PDT,Não
2229308-65,Governo,Sim
2229308-65,PCdoB,Não
2229308-65,NOVO,Não
2229308-65,Minoria,Não
2229308-65,SOLIDARIEDADE,Liberado
2229308-65,PSDB,Sim
2229308-65,PROS,Sim
2229308-65,PV,Liberado
2229308-65,PSB,Não
2229308-65,PP,Sim
2229308-65,MDB,Sim
2229308-65,PTB,Sim
2229308-65,PSD,Sim
2229308-65,CIDADANIA,Sim
2229308-65,PL,Sim
2229308-65,PT,Não
2229308-65,PODE,Sim
2229308-65,Oposição,Não
2229308-65,PSL,Sim
2229308-65,AVANTE,Sim
2229308-65,Maioria,Sim
2229308-70,PROS,Sim
2229308-70,REPUBLICANOS,Não
2229308-70,PSDB,Sim
2229308-70,NOVO,Sim
2229308-70,PSL,Sim
2229308-70,PSOL,Não
2229308-70,CIDADANIA,Sim
2229308-70,PSC,Sim
2229308-70,PTB,Sim
2229308-70,Oposição,Não
2229308-70,PV,Não
2229308-70,SOLIDARIEDADE,Não
2229308-70,PSB,Não
2229308-70,PCdoB,Não
2229308-70,AVANTE,Sim
2229308-70,DEM,Liberado
2229308-70,PP,Sim
2229308-70,PL,Liberado
2229308-70,Maioria,Sim
2229308-70,PODE,Sim
2229308-70,MDB,Sim
2229308-70,PSD,Sim
2229308-70,PT,Não
2229308-70,PDT,Não
2229308-70,Minoria,Não
2229308-80,PT,Não
2229308-80,REPUBLICANOS,Sim
2229308-80,Oposição,Não
2229308-80,PSB,Não
2229308-80,DEM,Sim
2229308-80,Minoria,Não
2229308-80,PP,Sim
2229308-80,PDT,Não
2229308-80,Maioria,Sim
2229308-80,PSC,Sim
2229308-80,Governo,Sim
2229308-80,PROS,Sim
2229308-80,PSOL,Não
2229308-80,SOLIDARIEDADE,Sim
2229308-80,PTB,Sim
2229308-80,PCdoB,Não
2229308-80,PSL,Sim
2229308-80,PSD,Sim
2229308-80,NOVO,Sim
2229308-80,PL,Sim
2229308-80,PSDB,Sim
2229308-80,MDB,Sim
2229308-56,PODE,Sim
2229308-56,PSB,Obstrução
2229308-56,PSDB,Sim
2229308-56,PSOL,Obstrução
2229308-56,PSC,Sim
2229308-56,DEM,Sim
2229308-56,PCdoB,Obstrução
2229308-56,PSD,Sim
2229308-56,MDB,Sim
2229308-56,PDT,Obstrução
2229308-56,PP,Sim
2229308-56,PROS,Sim
2229308-56,PTB,Sim
2229308-56,AVANTE,Sim
2229308-56,REPUBLICANOS,Sim
2229308-56,PL,Sim
2229308-56,SOLIDARIEDADE,Sim
2229308-56,Maioria,Sim
2229308-56,PSL,Sim
2229308-56,PT,Obstrução
2229308-66,PT,Não
2229308-66,Oposição,Não
2229308-66,MDB,Sim
2229308-66,PODE,Sim
2229308-66,PSB,Não
2229308-66,PROS,Sim
2229308-66,REPUBLICANOS,Sim
2229308-66,Minoria,Não
2229308-66,DEM,Sim
2229308-66,PCdoB,Não
2229308-66,NOVO,Sim
2229308-66,PATRIOTA,Sim
2229308-66,Maioria,Sim
2229308-66,PSL,Sim
2229308-66,PSDB,Sim
2229308-66,Governo,Sim
2229308-66,PDT,Não
2229308-66,PP,Sim
2229308-66,AVANTE,Sim
2229308-66,CIDADANIA,Sim
2229308-66,PV,Liberado
2229308-66,REDE,Não
2229308-66,SOLIDARIEDADE,Sim
2229308-66,PSOL,Não
2229308-66,PTB,Sim
2229308-50,PSOL,Obstrução
2229308-50,PSDB,Não
2229308-50,Minoria,Obstrução
2229308-50,PDT,Obstrução
2229308-50,MDB,Não
2229308-50,REPUBLICANOS,Não
2229308-50,NOVO,Não
2229308-50,PV,Não
2229308-50,PODE,Não
2229308-50,PSL,Não
2229308-50,PL,Não
2229308-50,Maioria,Não
2229308-50,PSB,Obstrução
2229308-50,PROS,Não
2229308-50,PSD,Não
2229308-50,PP,Não
2229308-50,CIDADANIA,Não
2229308-50,SOLIDARIEDADE,Não
2229308-50,PTB,Não
2229308-50,REDE,Obstrução
2229308-50,PT,Obstrução
2229308-50,PCdoB,Obstrução
2229308-50,AVANTE,Não
2229308-75,NOVO,Sim
2229308-75,CIDADANIA,Sim
2229308-75,MDB,Sim
2229308-75,PROS,Sim
2229308-75,REPUBLICANOS,Sim
2229308-75,Minoria,Não
2229308-75,PSDB,Sim
2229308-75,PV,Sim
2229308-75,PP,Sim
2229308-75,REDE,Não
2229308-75,PSB,Não
2229308-75,PTB,Sim
2229308-75,PL,Sim
2229308-75,Oposição,Não
2229308-75,PSC,Sim
2229308-75,PSD,Sim
2229308-75,PT,Não
2229308-75,PDT,Não
2229308-75,PCdoB,Não
2229308-75,PSOL,Não
2229308-75,PODE,Sim
2229308-75,Maioria,Sim
2229308-75,PATRIOTA,Sim
2229308-75,PSL,Sim
2229308-75,AVANTE,Sim
2229308-75,SOLIDARIEDADE,Sim
2229308-75,DEM,Sim
2229308-71,PP,Não
2229308-71,NOVO,Sim
2229308-71,CIDADANIA,Não
2229308-71,PSDB,Sim
2229308-71,PSC,Não
2229308-71,REPUBLICANOS,Não
2229308-71,DEM,Não
2229308-71,SOLIDARIEDADE,Não
2229308-71,PSB,Não
2229308-71,PODE,Liberado
2229308-71,PT,Não
2229308-71,PDT,Não
2229308-71,PSL,Sim
2229308-71,Minoria,Não
2229308-71,Maioria,Não
2229308-71,PCdoB,Não
2229308-71,PATRIOTA,Não
2229308-71,PTB,Não
2229308-71,PSD,Não
2229308-71,Governo,Sim
2229308-71,MDB,Não
2229308-71,PROS,Não
2229308-71,PV,Não
2229308-71,PL,Não
2229308-71,PSOL,Não
2229308-71,AVANTE,Não
2229308-64,PV,Liberado
2229308-64,DEM,Sim
2229308-64,PSD,Sim
2229308-64,SOLIDARIEDADE,Liberado
2229308-64,PL,Sim
2229308-64,PSOL,Não
2229308-64,CIDADANIA,Sim
2229308-64,Governo,Sim
2229308-64,PSL,Sim
2229308-64,PSDB,Sim
2229308-64,Minoria,Não
2229308-64,Oposição,Não
2229308-64,NOVO,Não
2229308-64,Maioria,Sim
2229308-64,PT,Não
2229308-64,REPUBLICANOS,Sim
2229308-64,PSB,Não
2229308-64,PODE,Sim
2229308-64,PDT,Não
2229308-64,PROS,Sim
2229308-64,PSC,Sim
2229308-64,PTB,Sim
2229308-64,AVANTE,Sim
2229308-64,PP,Sim
2229308-64,PCdoB,Não
2229308-64,MDB,Sim
2229308-55,PTB,Sim
2229308-55,AVANTE,Sim
2229308-55,Minoria,Obstrução
2229308-55,PSDB,Sim
2229308-55,REPUBLICANOS,Sim
2229308-55,PT,Não
2229308-55,PATRIOTA,Sim
2229308-55,PSOL,Obstrução
2229308-55,PCdoB,Obstrução
2229308-55,PSB,Obstrução
2229308-55,SOLIDARIEDADE,Sim
2229308-55,PV,Sim
2229308-55,MDB,Sim
2229308-55,PROS,Sim
2229308-55,PSD,Sim
2229308-55,CIDADANIA,Sim
2229308-55,PDT,Obstrução
2229308-55,PP,Sim
2229308-55,DEM,Sim
2229308-55,PSL,Sim
2229308-55,NOVO,Sim
2229308-44,SOLIDARIEDADE,Sim
2229308-44,PTB,Sim
2229308-44,PSC,Sim
2229308-44,PL,Sim
2229308-44,AVANTE,Sim
2229308-44,PROS,Sim
2229308-44,REPUBLICANOS,Sim
2229308-44,NOVO,Sim
2229308-44,PP,Sim
2229308-44,CIDADANIA,Sim
2229308-44,DEM,Sim
2229308-44,PATRIOTA,Sim
2229308-44,PSD,Sim
2229308-44,Governo,Sim
2229308-44,PSOL,Obstrução
2229308-44,PT,Obstrução
2229308-44,PDT,Obstrução
2229308-44,PODE,Sim
2229308-44,PSDB,Sim
2229308-44,PSB,Obstrução
2229308-44,Oposição,Não
2229308-44,REDE,Não
2229308-44,PCdoB,Obstrução
2229308-44,PV,Sim
2229308-44,PSL,Sim
2229308-44,MDB,Sim
2229308-44,Minoria,Obstrução
2229308-40,SOLIDARIEDADE,Não
2229308-40,Governo,Não
2229308-40,PSDB,Não
2229308-40,PSOL,Obstrução
2229308-40,PODE,Não
2229308-40,PCdoB,Obstrução
2229308-40,PSL,Não
2229308-40,PV,Não
2229308-40,REPUBLICANOS,Não
2229308-40,PSD,Não
2229308-40,PT,Obstrução
2229308-40,REDE,Obstrução
2229308-40,Minoria,Sim
2229308-40,PROS,Não
2229308-40,PSB,Obstrução
2229308-40,Oposição,Sim
2229308-40,PL,Não
2229308-40,PDT,Obstrução
2229308-40,MDB,Não
2229308-40,PP,Não
2229308-40,NOVO,Não
2229308-40,PTB,Não
2229308-40,AVANTE,Não
2229308-40,DEM,Não
2229308-89,PODE,Sim
2229308-89,NOVO,Sim
2229308-89,CIDADANIA,Sim
2229308-89,PCdoB,Não
2229308-89,PSDB,Sim
2229308-89,PSC,Sim
2229308-89,Maioria,Sim
2229308-89,PSB,Não
2229308-89,MDB,Sim
2229308-89,PP,Sim
2229308-89,PT,Não
2229308-89,PSD,Sim
2229308-89,AVANTE,Sim
2229308-89,PV,Sim
2229308-89,SOLIDARIEDADE,Sim
2229308-89,Oposição,Não
2229308-89,PATRIOTA,Sim
2229308-89,REPUBLICANOS,Sim
2229308-89,PROS,Sim
2229308-89,PL,Sim
2229308-89,DEM,Sim
2229308-89,REDE,Não
2229308-89,PTB,Sim
2229308-89,PDT,Não
2229308-89,PSL,Sim
2229308-89,PSOL,Não
2229308-53,PSB,Obstrução
2229308-53,PDT,Obstrução
2229308-53,Minoria,Obstrução
2229308-53,Maioria,Não
2229308-53,PSL,Não
2229308-53,Oposição,Obstrução
2229308-53,NOVO,Não
2229308-53,PSOL,Obstrução
2229308-53,PT,Obstrução
2229812-6,SOLIDARIEDADE,Sim
2229812-6,PROS,Sim
2229812-6,PSOL,Não
2229812-6,DEM,Sim
2229812-6,PSL,Sim
2229812-6,PT,Obstrução
2229812-6,PODE,Obstrução
2229812-6,Governo,Sim
2229812-6,Maioria,Sim
2229812-6,NOVO,Obstrução
2229812-6,PCdoB,Sim
2229812-6,PL,Sim
2229812-6,PpMdbPtb,Sim
2229812-6,PSB,Sim
2229812-6,PSDB,Sim
2229812-6,PSD,Sim
2229812-6,PDT,Sim
2229812-6,PV,Sim
2229812-6,CIDADANIA,Obstrução
2229812-6,REPUBLICANOS,Sim
2229813-5,PSDB,Sim
2229813-5,PV,Obstrução
2229813-5,Oposição,Obstrução
2229813-5,CIDADANIA,Obstrução
2229813-5,PMN,Obstrução
2229813-5,PpMdbPtb,Sim
2229813-5,SOLIDARIEDADE,Sim
2229813-5,PSC,Sim
2229813-5,PSOL,Obstrução
2229813-5,REPUBLICANOS,Sim
2229813-5,DEM,Sim
2229813-5,PSL,Sim
2229813-5,PSB,Obstrução
2229813-5,PCdoB,Obstrução
2229813-5,PDT,Obstrução
2229813-5,PT,Obstrução
2229813-5,PODE,Obstrução
2229813-5,Governo,Sim
2229813-5,REDE,Obstrução
2229813-5,PSD,Sim
2229813-5,NOVO,Obstrução
2229813-5,Maioria,Sim
2229813-5,PL,Sim
2230248-6,AVANTE,Sim
2230248-6,PP,Sim
2230248-6,NOVO,Sim
2230248-6,PSDB,Sim
2230248-6,PSB,Não
2230248-6,PDT,Não
2230248-6,PSD,Sim
2230248-6,PSOL,Não
2230248-6,CIDADANIA,Sim
2230248-6,REPUBLICANOS,Sim
2230248-6,DEM,Sim
2230248-6,PODE,Sim
2230248-6,PT,Não
2230248-6,PSL,Sim
2230248-6,PV,Sim
2230248-6,Governo,Sim
2230248-6,PL,Sim
2230248-6,SOLIDARIEDADE,Sim
2230248-6,PCdoB,Não
2230248-6,Oposição,Não
2230248-6,REDE,Não
2230248-6,Minoria,Não
2230560-22,REDE,Sim
2230560-22,PP,Sim
2230560-22,PDT,Sim
2230560-22,PSL,Não
2230560-22,Governo,Não
2230560-22,NOVO,Não
2230560-22,PSD,Não
2230573-7,Minoria,Não
2230573-7,SOLIDARIEDADE,Sim
2230573-7,Maioria,Sim
2230573-7,PSD,Sim
2230573-7,PT,Não
2230573-7,PDT,Não
2230573-7,PpMdbPtb,Sim
2230573-7,DEM,Sim
2230573-7,Oposição,Não
2230573-7,PL,Sim
2230573-7,Governo,Sim
2230573-7,REPUBLICANOS,Sim
2230573-7,PSDB,Sim
2230573-7,NOVO,Sim
2230573-7,CIDADANIA,Sim
2230573-7,PODE,Não
2230573-7,PSL,Sim
2230573-7,PSB,Obstrução
2230573-7,PSC,Sim
2230573-7,PCdoB,Não
2230573-7,PSOL,Obstrução
2230573-7,PV,Sim
2230573-7,PROS,Não
2230677-4,CIDADANIA,Não
2230677-4,PSDB,Não
2230677-4,PSL,Obstrução
2230677-4,PSOL,Não
2230677-4,PT,Não
2230677-4,PSB,Não
2230677-4,Oposição,Não
2230677-4,PDT,Não
2230677-4,DEM,Obstrução
2230677-4,Minoria,Não
2230677-4,PL,Obstrução
2230677-4,PCdoB,Não
2230677-4,PTB,Obstrução
2230815-65,REDE,Sim
2230815-65,CIDADANIA,Não
2230815-65,PL,Não
2230815-65,PSDB,Não
2230815-65,SOLIDARIEDADE,Não
2230815-65,AVANTE,Não
2230815-65,PP,Não
2230815-65,Governo,Não
2230815-65,PTB,Não
2230815-65,DEM,Não
2230815-65,PDT,Sim
2230815-65,Maioria,Não
2230815-65,PV,Não
2230815-65,PSOL,Sim
2230815-65,PSL,Sim
2230815-65,MDB,Não
2230815-65,PT,Sim
2230815-65,PCdoB,Sim
2230815-65,PSB,Sim
2230815-65,REPUBLICANOS,Não
2230815-65,NOVO,Não
2230815-65,PSD,Não
2230815-71,AVANTE,Sim
2230815-71,DEM,Sim
2230815-71,REPUBLICANOS,Sim
2230815-71,PCdoB,Não
2230815-71,PSDB,Sim
2230815-71,PSD,Sim
2230815-71,PSOL,Não
2230815-71,PODE,Sim
2230815-71,PP,Sim
2230815-71,Maioria,Sim
2230815-71,PSB,Não
2230815-71,NOVO,Não
2230815-71,PDT,Não
2230815-71,Governo,Sim
2230815-71,MDB,Sim
2230815-71,PL,Não
2230815-71,SOLIDARIEDADE,Liberado
2230815-71,PT,Não
2230815-71,PSC,Sim
2230815-71,PROS,Sim
2230815-71,PTB,Sim
2230815-71,CIDADANIA,Sim
2230815-71,Minoria,Não
2230815-71,PSL,Liberado
2230815-71,REDE,Não
2231131-4,PSOL,Não
2231131-4,Oposição,Não
2231131-4,DEM,Obstrução
2231131-4,PSB,Não
2231131-4,PDT,Não
2231131-4,PL,Obstrução
2231131-4,PSDB,Não
2231131-4,Minoria,Não
2231131-4,CIDADANIA,Não
2231131-4,PSL,Obstrução
2231131-4,PCdoB,Não
2231131-4,PT,Não
2231131-4,PTB,Obstrução
2231632-97,Oposição,Não
2231632-97,Bl MdbPsdRepPode,Liberado
2231632-97,PL,Não
2231632-97,Fdr PSOL-REDE,Sim
2231632-97,Bl UniPpFdrPsdbCid...,Sim
2231632-97,Governo,Sim
2231632-97,Fdr PT-PCdoB-PV,Sim
2231632-97,Maioria,Sim
2231632-97,NOVO,Não
2231632-97,Minoria,Não
2231632-102,Fdr PSOL-REDE,Não
2231632-102,Oposição,Sim
2231632-102,NOVO,Sim
2231632-102,Governo,Não
2231632-102,Fdr PT-PCdoB-PV,Não
2231632-102,Maioria,Não
2231632-102,Minoria,Sim
2231632-102,PL,Sim
2231632-102,Bl MdbPsdRepPode,Liberado
