id_votacao,data,data_hora_registro,sigla_orgao,descricao_proposicao,descricao,aprovacao,id_proposicao
2384692-27,2023-12-15,2023-12-15T11:56:49,PLEN,,Rejeitado o Requerimento. Sim: 42; não: 331; abstenção: 1; total: 374.,0.0,2384692
2384692-21,2023-12-15,2023-12-15T10:59:20,PLEN,,Rejeitado o Requerimento. Sim: 32; não: 307; abstenção: 2; total: 341.,0.0,2384692
2384703-4,2023-09-13,2023-09-13T13:50:20,CIDOSO,REQ 40/2023 CIDOSO,"Aprovado, com a subscrição dos deputados Prof. Paulo Fernando (Republicanos-DF) e Reginete Bispo (PT-RS). A pedido do Deputado Prof. Paulo Fernando (Republicanos-DF) foi aprovada a inclusão do ex-secretário nacional da pessoa idosa, Antonio Costa, no rol de convidados para a Audiência Pública.",1.0,2384703
2384700-12,2023-12-05,2023-12-20T10:58:17,CMO,,Aprovado.,1.0,2384700
2384731-30,2024-05-15,2024-05-15T15:17:01,CCULT,,Aprovado o Parecer.,1.0,2384731
2384702-2,2023-09-13,2023-09-13T13:44:12,CIDOSO,REQ 39/2023 CIDOSO,"Aprovado, com a subscrição do deputado Prof. Paulo Fernando (Republicanos-DF).",1.0,2384702
2384694-3,2023-09-26,2023-09-26T15:11:58,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição dos Deputados Capitão Alden, Sargento Gonçalves e Sargento Fahur.",1.0,2384694
2384733-27,2024-07-03,2024-07-03T17:43:58,CE,,Rejeitado o Parecer.,0.0,2384733
2384733-25,2024-07-03,2024-07-03T12:43:51,CE,,"Rejeitado o Parecer. Resultado:  15 votos ""Sim"", 17 votos ""Não"". Quórum de votação: 32 votos.",0.0,2384733
2384771-2,2023-09-13,2023-09-13T14:56:08,CTUR,REQ 31/2023 CTUR,"Aprovado, com a inclusão do presidente do setor hoteleiro e com subscrição pelo Deputado Marco Brasil (PP-PR).",1.0,2384771
2384767-2,2023-09-05,2023-09-05T12:47:58,CDU,REQ 40/2023 CDU,Aprovado.,1.0,2384767
2384751-3,2023-09-13,2023-09-13T10:31:06,CFT,REQ 56/2023 CFT,Aprovado.,1.0,2384751
2384750-2,2023-09-13,2023-09-13T11:31:46,CSAUDE,REQ 220/2023 CSAUDE,Aprovado.,1.0,2384750
2384789-3,2023-09-20,2023-09-20T14:37:58,CCOM,,"Aprovado, subscrito pela deputada Luiza Erundina.",1.0,2384789
2392210-2,2023-10-04,2023-10-04T11:05:20,CINDRE,REQ 31/2023 CINDRE,Aprovado.,1.0,2384705
2388427-2,2023-09-20,2023-09-20T10:49:32,CINDRE,REQ 27/2023 CINDRE,Aprovado.,1.0,2384705
2384705-2,2023-09-13,2023-09-13T11:10:50,CINDRE,,Aprovado.,1.0,2384705
2384779-22,2024-05-22,2024-05-22T11:58:38,CSAUDE,,Aprovado o Parecer.,1.0,2384779
2384791-3,2023-09-20,2023-09-20T11:36:42,CDC,REQ 57/2023 CDC,Aprovado subscrito pelo Deputado Celso Russomanno,1.0,2384791
2384710-18,2023-12-05,2023-12-05T15:48:13,CMO,,"Aprovados o relatório, as Erratas 1 e 2 e a Complementação de Voto, com voto contrário da deputada Adriana Ventura.",1.0,2384710
2384944-4,2023-11-22,2023-11-22T15:32:42,CMO,RPLE 1 CMO => PLN 28/2023 CN,Aprovado.,1.0,2384710
2384717-3,2023-09-05,2023-09-05T11:50:22,CEXKAPOT,REQ 1/2023 CEXKAPOT,Aprovado.,1.0,2384717
2384787-2,2023-09-13,2023-09-13T12:09:04,CAPADR,REQ 129/2023 CAPADR,"Aprovado o requerimento, com subscrição dos deputados Coronel Meira e Evair Vieira de Melo.",1.0,2384787
2384799-3,2023-12-01,2023-12-01T11:12:31,CDHMIR,,Aprovado.,1.0,2384799
2384805-4,2023-09-13,2023-09-13T16:02:36,CPIPIRAM,REQ 170/2023 CPIPIRAM,Aprovado.,1.0,2384805
2384805-3,2023-09-13,2023-09-13T16:02:34,CPIPIRAM,REQ 170/2023 CPIPIRAM,Aprovado.,1.0,2384805
2384805-2,2023-09-13,2023-09-13T16:02:33,CPIPIRAM,REQ 170/2023 CPIPIRAM,Aprovado.,1.0,2384805
2384810-2,2023-09-13,2023-09-13T10:48:00,CFFC,,"Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro, Jorge Solla e Adriana Ventura.",1.0,2384810
2384765-2,2023-09-05,2023-09-05T12:47:53,CDU,,Aprovado.,1.0,2384765
2384816-3,2023-09-26,2023-09-26T15:11:59,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição do Deputado Sargento Fahur.",1.0,2384816
2384858-34,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384858
2384858-19,2023-10-17,2023-10-17T15:32:12,CCJC,,Aprovado o Parecer.,1.0,2384858
2384857-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384857
2384857-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384857
2384801-2,2023-09-13,2023-09-13T16:00:30,CPIPIRAM,REQ 169/2023 CPIPIRAM,Aprovado.,1.0,2384801
2384804-2,2023-09-13,2023-09-13T10:48:00,CFFC,,Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2384804
2384861-32,2023-12-12,2023-12-12T14:58:45,CCJC,,Aprovada a Redação Final.,1.0,2384861
2384861-17,2023-10-31,2023-10-31T14:34:48,CCJC,,Aprovado o Parecer.,1.0,2384861
2384814-2,2023-09-13,2023-09-13T10:48:48,CFFC,REQ 309/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2384814
2384860-32,2023-12-12,2023-12-12T14:58:45,CCJC,,Aprovada a Redação Final.,1.0,2384860
2384860-17,2023-10-31,2023-10-31T14:34:48,CCJC,,Aprovado o Parecer.,1.0,2384860
2384863-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384863
2384863-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384863
2384865-34,2024-05-07,2024-05-07T15:07:15,CCJC,,Aprovada a Redação Final.,1.0,2384865
2384865-18,2024-03-12,2024-03-12T15:14:40,CCJC,,Aprovado o Parecer.,1.0,2384865
2384856-33,2023-11-21,2023-11-21T14:52:44,CCJC,,Aprovada a Redação Final.,1.0,2384856
2384856-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384856
2384859-32,2024-03-27,2024-03-27T11:01:33,CCJC,,Aprovada a Redação Final.,1.0,2384859
2384859-17,2023-12-12,2023-12-12T15:04:42,CCJC,,Aprovado o Parecer.,1.0,2384859
2384864-32,2024-03-19,2024-03-19T15:33:18,CCJC,,Aprovada a Redação Final.,1.0,2384864
2384864-17,2023-12-12,2023-12-12T15:04:42,CCJC,,Aprovado o Parecer.,1.0,2384864
2384869-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384869
2384869-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384869
2384871-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384871
2384871-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384871
2384872-33,2024-05-23,2024-05-23T10:13:49,CCJC,,Aprovada a Redação Final.,1.0,2384872
2384872-17,2024-03-27,2024-03-27T11:01:49,CCJC,,Aprovado o Parecer.,1.0,2384872
2384866-32,2024-03-19,2024-03-19T15:33:18,CCJC,,Aprovada a Redação Final.,1.0,2384866
2384866-17,2023-12-12,2023-12-12T15:04:43,CCJC,,Aprovado o Parecer.,1.0,2384866
2384862-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384862
2384862-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384862
2384867-32,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384867
2384867-17,2023-10-17,2023-10-17T15:32:13,CCJC,,Aprovado o Parecer.,1.0,2384867
2384879-32,2023-12-12,2023-12-12T14:58:46,CCJC,,Aprovada a Redação Final.,1.0,2384879
2384879-17,2023-10-24,2023-10-24T14:51:50,CCJC,,Aprovado o Parecer.,1.0,2384879
2384878-34,2024-05-28,2024-05-28T10:55:03,CCJC,,Aprovada a Redação Final.,1.0,2384878
2384878-18,2024-04-17,2024-04-17T11:13:55,CCJC,,Aprovado o Parecer.,1.0,2384878
2384876-33,2023-11-21,2023-11-21T14:52:46,CCJC,,Aprovada a Redação Final.,1.0,2384876
2384876-18,2023-10-10,2023-10-10T18:32:47,CCJC,,Aprovado o Parecer.,1.0,2384876
2384880-32,2023-12-12,2023-12-12T14:58:46,CCJC,,Aprovada a Redação Final.,1.0,2384880
2384880-17,2023-10-31,2023-10-31T14:34:49,CCJC,,Aprovado o Parecer.,1.0,2384880
2384874-33,2023-11-21,2023-11-21T14:52:46,CCJC,,Aprovada a Redação Final.,1.0,2384874
2384874-18,2023-10-10,2023-10-10T18:32:47,CCJC,,Aprovado o Parecer.,1.0,2384874
2384870-33,2023-11-21,2023-11-21T14:52:45,CCJC,,Aprovada a Redação Final.,1.0,2384870
2384870-18,2023-10-10,2023-10-10T18:32:46,CCJC,,Aprovado o Parecer.,1.0,2384870
2384881-32,2024-03-19,2024-03-19T15:33:18,CCJC,,Aprovada a Redação Final.,1.0,2384881
2384881-17,2023-12-12,2023-12-12T15:04:43,CCJC,,Aprovado o Parecer.,1.0,2384881
2384888-2,2023-09-05,2023-09-05T15:11:17,CPD,REQ 47/2023 CPD,Aprovado. Subscreveu a deputada Rosângela Moro.,1.0,2384888
2384884-32,2023-11-21,2023-11-21T14:52:46,CCJC,,Aprovada a Redação Final.,1.0,2384884
2384884-17,2023-10-17,2023-10-17T15:32:13,CCJC,,Aprovado o Parecer.,1.0,2384884
2384895-3,2023-09-12,2023-09-12T15:34:00,CSPCCO,,"Aprovado, contra os votos dos Deputados Duda Salabert e Reimont e subscrito pelos Deputados Capitão Alden, Coronel Ulysses, Sanderson e Sargento Fahur.",1.0,2384895
2384875-32,2023-12-12,2023-12-12T14:58:45,CCJC,,Aprovada a Redação Final.,1.0,2384875
2384875-17,2023-10-31,2023-10-31T14:34:48,CCJC,,Aprovado o Parecer.,1.0,2384875
2384909-3,2023-09-05,2023-09-05T15:21:04,CASP,REQ 64/2023 CASP,Aprovado.,1.0,2384909
2384935-2,2023-09-05,2023-09-05T12:48:04,CDU,REQ 41/2023 CDU,Aprovado.,1.0,2384935
2384882-32,2023-12-12,2023-12-12T14:58:46,CCJC,,Aprovada a Redação Final.,1.0,2384882
2384882-17,2023-10-24,2023-10-24T14:51:50,CCJC,,Aprovado o Parecer.,1.0,2384882
2384939-2,2023-09-13,2023-09-13T10:52:23,CDE,REQ 33/2023 CDE,Aprovado.,1.0,2384939
2384886-6,2023-09-19,2023-09-19T17:17:04,PLEN,REQ 2860/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2384886
2384937-30,2024-06-19,2024-06-19T15:46:15,CPASF,,Aprovado o Parecer.,1.0,2384937
2384956-3,2023-09-12,2023-09-12T16:51:21,CSPCCO,REQ 282/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Sargento Gonçalves, Coronel Ulysses, Delegado Paulo Bilynskyj, Sanderson e Sargento Fahur.",1.0,2384956
2384889-2,2023-09-05,2023-09-05T15:11:18,CPD,REQ 48/2023 CPD,Aprovado. Subscreveu a deputada Rosângela Moro.,1.0,2384889
2384934-20,2023-12-05,2023-12-27T13:58:50,CMO,,"Aprovados o Relatório, a Complementação de Voto e a Errata, ressalvados os Destaques, com voto contrário da deputada Adriana Ventura.",1.0,2384934
2414435-5,2023-12-05,2023-12-18T14:25:56,CMO,COI 1 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2413101-6,2023-12-05,2023-12-14T10:43:12,CMO,COI 2 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2413405-8,2023-12-05,2023-12-14T10:29:19,CMO,CAE 2 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394279-7,2023-12-05,2023-12-13T21:50:08,CMO,RAT 8 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394272-7,2023-12-05,2023-12-13T21:45:45,CMO,RAT 1 CMO => PLN 29/2023 CN,"Aprovado, ressalvadas as obras com indícios de irregularidades graves. 
O 1º Vice-Presidente anunciou, nos termos do art. 70 inciso II da Resolução nº 1/2006-CN, a votação da obra com indício de irregularidades graves - Obras de construção da BR-040/RJ
Em deliberação, aprovado.",1.0,2384934
2394273-7,2023-12-05,2023-12-13T21:36:16,CMO,RAT 2 CMO => PLN 29/2023 CN,"Aprovado, ressalvados os Destaques.",1.0,2384934
2394280-7,2023-12-05,2023-12-13T21:22:30,CMO,RAT 9 CMO => PLN 29/2023 CN,Aprovados o Relatório e a complementação de Voto.,1.0,2384934
2394285-6,2023-12-05,2023-12-13T16:33:48,CMO,RAT 13 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394276-7,2023-12-05,2023-12-13T16:13:27,CMO,RAT 5 CMO => PLN 29/2023 CN,"Aprovados o Relatório e a Complementação de Voto, ressalvado o Destaque.",1.0,2384934
2394281-6,2023-12-05,2023-12-13T11:24:09,CMO,RAT 10 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394278-6,2023-12-05,2023-12-13T11:17:48,CMO,RAT 7 CMO => PLN 29/2023 CN,"Aprovado, ressalvados os Destaques.",1.0,2384934
2412860-5,2023-12-05,2023-12-13T10:58:44,CMO,RAT 3 CMO => PLN 29/2023 CN,Aprovados o Relatório e a Complementação de Voto.,1.0,2384934
2394282-6,2023-12-05,2023-12-13T10:48:45,CMO,RAT 11 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394275-6,2023-12-05,2023-12-12T15:25:24,CMO,RAT 4 CMO => PLN 29/2023 CN,Aprovados o Relatório e Complementação de Voto.,1.0,2384934
2394288-6,2023-12-05,2023-12-12T15:05:33,CMO,RAT 16 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2394286-6,2023-12-05,2023-12-12T14:48:22,CMO,RAT 14 CMO => PLN 29/2023 CN,"Aprovado, ressalvado o Destaque.",1.0,2384934
2394284-6,2023-12-05,2023-12-12T14:44:58,CMO,RAT 12 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2384946-6,2023-12-05,2023-12-07T10:52:50,CMO,RPLE 1 CMO => PLN 29/2023 CN,"Aprovado, ressalvados os Destaques, com voto contrário da deputada Adriana Ventura",1.0,2384934
2403126-10,2023-12-05,2023-12-06T16:01:08,CMO,CAE 1 CMO => PLN 29/2023 CN,Aprovados o Relatório e a Errata.,1.0,2384934
2409168-7,2023-12-05,2023-12-06T15:49:57,CMO,RRC 1/2023 CMO => PLN 29/2023 CN,Aprovado.,1.0,2384934
2384936-2,2023-09-05,2023-09-05T10:26:19,CE,REQ 195/2023 CE,"Aprovado. Subscreveram os deputados Sidney Leite, Alice Portugal e Professor Alcides.",1.0,2384936
2384925-2,2023-09-12,2023-09-12T16:51:21,CSPCCO,,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Coronel Ulysses, Delegado Paulo Bilynskyj e Sargento Fahur.",1.0,2384925
2384989-3,2023-09-13,2023-09-13T14:11:41,CMULHER,REQ 73/2023 CMULHER,Aprovado.,1.0,2384989
2389576-3,2023-10-18,2023-10-18T15:00:12,CCOM,REQ 62/2023 CCOM,"Aprovado, subscrito pela Deputada Simone Marquetto.",1.0,2384999
2388278-2,2023-09-20,2023-09-20T14:48:39,CCOM,REQ 61/2023 CCOM,Aprovado.,1.0,2384999
2384999-4,2023-09-20,2023-09-20T14:42:30,CCOM,REQ 57/2023 CCOM,"Aprovado, com aditamento para inclusão, na lista de convidados, dos senhores Mariana Seixas Lima, secretária de publicidade e patrocínio da Secretaria de Comunicação Social da Presidência da República-Secom; Wadih Nemer Damous Filho, secretário Nacional do Consumidor, do Ministério da Justiça e Segurança Pública-MJSP; de representantes da  Interactive Advertising Bureau- Brasil-IAB Brasil; da Associação Brasileira de Emissoras de Rádio e Televisão-Abert; da Federação Nacional das Agências de Propaganda-Fenapro; e da Associação Nacional de Jornais-ANJ.",1.0,2384999
2385032-2,2023-09-05,2023-09-05T10:26:59,CE,REQ 196/2023 CE,"Aprovado. Subscreveram os deputados Patrus Ananias, Pedro Uczai, Chico Alencar e Tarcísio Motta.",1.0,2385032
2384996-2,2023-09-05,2023-09-05T10:55:31,CME,REQ 141/2023 CME,Aprovado.,1.0,2384996
2384991-3,2023-09-05,2023-09-05T15:33:18,CASP,REQ 66/2023 CASP,Aprovado.,1.0,2384991
2385067-23,2025-04-23,2025-04-23T11:38:38,CVT,,Aprovado o Parecer.,1.0,2385067
2384990-5,2023-09-05,2023-09-05T15:32:24,CASP,REQ 65/2023 CASP,Aprovado.,1.0,2384990
2385052-4,2023-09-05,2023-09-05T15:40:05,CASP,REQ 67/2023 CASP,"Aprovado, com voto contrário do deputado Prof. Paulo Fernando.",1.0,2385052
2385053-2,2023-09-12,2023-09-12T16:51:21,CSPCCO,REQ 284/2023 CSPCCO,"Aprovado, com a subscrição dos Deputados Sargento Fahur, Capitão Alden, Gilvan da Federal, Coronel Ulysses, Delegado Paulo Bilynskyj e Sanderson.",1.0,2385053
2385037-3,2023-09-04,2023-09-04T21:20:50,CPIFUTE,,"Rejeitado o Requerimento de Inversão de Pauta.
 Resultado: 18 votos ""Não"". Quórum de votação: 18 votos.",0.0,2385037
2385037-2,2023-09-04,2023-09-04T20:43:24,CPIFUTE,,"Rejeitado o Requerimento de Votação Nominal do Requerimento de inversão de pauta.
 Resultado:  3 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 19 votos.",0.0,2385037
2385059-2,2023-09-05,2023-09-05T12:48:12,CDU,REQ 42/2023 CDU,Aprovado.,1.0,2385059
2385057-31,2024-11-27,2024-11-27T11:23:50,CDU,,Aprovado o Parecer.,1.0,2385057
2385065-2,2023-09-13,2023-09-13T10:29:21,CTRAB,REQ 68/2023 CTRAB,Aprovado.,1.0,2385065
2385049-3,2023-09-12,2023-09-12T15:09:30,CSPCCO,,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Coronel Ulysses, Sanderson e Sargento Fahur.",1.0,2385049
2385066-2,2023-09-13,2023-09-13T10:29:22,CTRAB,REQ 69/2023 CTRAB,Aprovado. O Deputado Rogério Correia subscreveu o requerimento.,1.0,2385066
2385076-3,2023-09-05,2023-09-05T11:50:23,CEXKAPOT,REQ 3/2023 CEXKAPOT,Aprovado.,1.0,2385076
2385074-2,2023-09-05,2023-09-05T15:08:28,CEXFPM,,Aprovado. Subcreveu o Deputado Júnior Ferrari.,1.0,2385074
2385072-3,2023-09-05,2023-09-05T11:50:22,CEXKAPOT,REQ 2/2023 CEXKAPOT,Aprovado.,1.0,2385072
2385083-2,2023-09-05,2023-09-05T15:21:43,CEXFPM,REQ 5/2023 CEXFPM,"Aprovado, com a inclusão da Associação Brasileira dos Municípios - ABM; Frente Nacional dos Prefeitos - FNP; União dos Prefeitos da Bahia - UPB; Prefeitos Alan Andrelino Nunes e Silvany Yanina Mamlak, Presidente e Vice-Presidente da Federação dos Municípios do Estado de Sergipe - FAMES, respectivamente; Nélio Aguiar, Prefeito do Município de Santarém/PA e Presidente da Federação das Associações de Municípios do Pará - FAMEP; e Associações Municipais de cada Estado. Subscreveram os Deputados Coronel Chrisóstomo, Gabriel Nunes, Gilson Daniel e Yandra Moura.",1.0,2385083
2385070-2,2023-09-13,2023-09-13T10:46:56,CFFC,,"Aprovado. Transformado em requerimento de informação. Subscrito pelos Deputados Aureo Ribeiro, Jorge Solla, Carlos Jordy e Adriana Ventura.",1.0,2385070
2385069-2,2023-09-13,2023-09-13T10:52:37,CFFC,REQ 310/2023 CFFC,Aprovado com alteração. Alterado o nome do convidado Carlos Baigorri (Presidente da Anatel) por Vicente Bandeira de Aquino (Conselheiro da Anatel). Subscrito pelos Deputados Evair Vieira de Melo e Jorge Solla.,1.0,2385069
2385071-2,2023-09-05,2023-09-05T12:48:17,CDU,REQ 43/2023 CDU,Aprovado.,1.0,2385071
2385078-3,2023-09-05,2023-09-05T11:50:32,CEXKAPOT,REQ 4/2023 CEXKAPOT,Aprovado.,1.0,2385078
2385122-2,2023-10-18,2023-10-18T14:20:30,CPASF,REQ 50/2023 CPASF,Aprovado.,1.0,2385122
2385126-2,2023-09-05,2023-09-05T15:24:02,CEXFPM,REQ 8/2023 CEXFPM,"Aprovado. Subscreveram os Deputados Coronel Chrisóstomo, Gilson Daniel e Yandra Moura.",1.0,2385126
2385123-2,2023-09-05,2023-09-05T15:15:21,CPOVOS,REQ 68/2023 CPOVOS,Aprovado.,1.0,2385123
2385128-3,2023-09-20,2023-09-20T11:45:15,CDC,REQ 58/2023 CDC,Aprovado subscrito pelo Deputado Jorge Braz,1.0,2385128
2385125-2,2023-09-05,2023-09-05T15:27:36,CEXFPM,REQ 7/2023 CEXFPM,"Aprovado, com a inclusão do pedido das informações dos dois censos anteriores à 2022. Subscreveram os Deputados Coronel Chrisóstomo, Gilson Daniel e Yandra Moura.",1.0,2385125
2385081-2,2023-09-13,2023-09-13T16:02:57,CPIPIRAM,REQ 172/2023 CPIPIRAM,Aprovado.,1.0,2385081
2385093-3,2023-09-20,2023-09-20T10:15:02,CMADS,REQ 99/2023 CMADS,"Aprovado, com inclusão do Ministério da Agricultura e Pecuária, a pedido do Dep Nilto Tatto",1.0,2385093
2385134-3,2023-09-13,2023-09-13T10:53:55,CDE,REQ 34/2023 CDE,Aprovado.,1.0,2385134
2385130-3,2023-09-20,2023-09-20T11:47:06,CDC,REQ 59/2023 CDC,"Aprovado, com a inclusão de representante da Associação Brasileira de Planos de Saúde - Abramge",1.0,2385130
2385119-2,2023-09-05,2023-09-05T15:23:46,CEXFPM,REQ 6/2023 CEXFPM,"Aprovado. Subscreveram os Deputados Coronel Chrisóstomo, Gilson Daniel e Yandra Moura.",1.0,2385119
2385153-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,,"Aprovado, com subscrição dos Deputados Coronel Ulysses, Sanderson e Sargento Fahur.",1.0,2385153
2385163-2,2023-09-12,2023-09-12T16:51:22,CSPCCO,REQ 286/2023 CSPCCO,"Aprovado, com subscrição dos Deputados Gilvan da Federal, Coronel Ulysses, Sanderson e Sargento Fahur.",1.0,2385163
2385145-3,2023-09-20,2023-09-20T10:41:23,CME,REQ 142/2023 CME,Aprovado.,1.0,2385145
2385246-2,2023-09-13,2023-09-13T16:18:17,CPIFUTE,REQ 283/2023 CPIFUTE,Aprovado.,1.0,2385246
2385175-2,2023-09-13,2023-09-13T16:03:23,CPIPIRAM,REQ 173/2023 CPIPIRAM,Aprovado.,1.0,2385175
2385254-2,2023-09-13,2023-09-13T10:49:07,CFFC,REQ 312/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385254
2385317-2,2023-09-13,2023-09-13T10:48:01,CFFC,,Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385317
2385324-2,2023-09-13,2023-09-13T10:48:01,CFFC,,Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385324
2385320-2,2023-09-13,2023-09-13T10:49:49,CFFC,REQ 315/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385320
2385247-2,2023-09-13,2023-09-13T16:18:51,CPIFUTE,REQ 284/2023 CPIFUTE,Aprovado.,1.0,2385247
2385271-2,2023-09-13,2023-09-13T10:48:01,CFFC,,"Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro, Jorge Solla, Adriana Ventura e Junio Amaral.",1.0,2385271
2385336-2,2023-09-13,2023-09-13T10:49:33,CFFC,REQ 317/2023 CFFC,Aprovado. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385336
2385369-19,2024-04-17,2024-04-17T17:04:46,CPASF,,Aprovado o Parecer.,1.0,2385369
2385390-2,2023-09-13,2023-09-13T11:32:01,CSAUDE,REQ 221/2023 CSAUDE,Aprovado. Subscrito pelo Deputado Jorge Solla.,1.0,2385390
2395772-2,2023-10-17,2023-10-17T14:21:42,CPOVOS,REQ 80/2023 CPOVOS,"Aprovado. Subscrito pelos Dep. Célia Xakriabá, Dep. Dorinaldo Malafaia, Dep. Dilvanda Faro, Dep. Defensor Stélio Dener.",1.0,2385333
2385333-2,2023-09-19,2023-09-19T15:10:34,CPOVOS,,Aprovado.,1.0,2385333
2385472-3,2023-09-26,2023-09-26T15:12:00,CSPCCO,,"Aprovado, com o voto contrário do Deputado Ismael Alexandrino e subscrição do Deputado Sargento Fahur.",1.0,2385472
2385476-2,2023-09-13,2023-09-13T10:47:13,CFFC,REQ 318/2023 CFFC,Aprovado. Transformado em requerimento de informação. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385476
2385391-2,2023-09-13,2023-09-13T11:32:07,CSAUDE,REQ 222/2023 CSAUDE,Aprovado. Subscrito pelo Deputado Jorge Solla.,1.0,2385391
2385588-2,2023-09-13,2023-09-13T10:29:22,CTRAB,REQ 70/2023 CTRAB,Aprovado.,1.0,2385588
2385595-3,2023-09-13,2023-09-13T11:38:50,CVT,REQ 103/2023 CVT,Aprovado.,1.0,2385595
2385477-2,2023-09-13,2023-09-13T10:48:01,CFFC,,Aprovado. Transformado em convite. Subscrito pelos Deputados Aureo Ribeiro e Jorge Solla.,1.0,2385477
2385466-5,2023-09-12,2023-09-12T14:39:34,CPASF,REQ 51/2023 CPASF,Aprovado.,1.0,2385466
2385614-17,2024-12-12,2024-12-12T14:15:47,PLEN,PL 4303/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2530/2015, por ter sido aprovado o REQ 8250/2018 => PL 2530/2015 que está apensado ao primeiro.",1.0,2385614
2385614-16,2024-12-12,2024-12-12T14:15:45,PLEN,PL 4303/2023,"Aprovado o requerimento nº 8250/2018,do Sr. Rodrigo Garcia, que solicita urgência (art. 155) para o PL 2530/2015.",1.0,2385614
2385614-15,2024-10-29,2024-10-29T20:12:57,PLEN,PL 4303/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1112/2023, por ter sido aprovado o REQ 979/2023 que está apensado ao primeiro.",1.0,2385614
2385614-14,2024-10-29,2024-10-29T20:12:54,PLEN,PL 4303/2023,"Aprovado o requerimento nº 979/2023,do Sr. Alfredo Gaspar, que solicita urgência (art. 155) para o PL 1112/2023.",1.0,2385614
2385769-3,2023-09-26,2023-09-26T15:45:04,CPIPIRAM,REQ 174/2023 CPIPIRAM,Aprovado.,1.0,2385769
2385739-3,2023-09-13,2023-09-13T16:32:08,CPIFUTE,REQ 286/2023 CPIFUTE,Aprovado.,1.0,2385739
2385777-2,2023-09-13,2023-09-13T16:26:01,CPIPIRAM,REQ 176/2023 CPIPIRAM,"Encaminharam a votação os Deputados Ricardo Silva, Alfredo Gaspar, José Rocha e Caio Vianna. Aprovado.",1.0,2385777
2385787-2,2023-09-20,2023-09-20T10:44:23,CME,REQ 143/2023 CME,Aprovado.,1.0,2385787
2385726-24,2024-08-14,2024-08-14T12:15:01,CAPADR,,Aprovado o Parecer.,1.0,2385726
