codTema,tema,relevancia,id_proposicao
56,Saúde,0,2386214
42,Direito Civil e Processual Civil,0,2386181
43,Direito Penal e Processual Penal,0,2386181
37,Comunicações,0,2386215
70,Finanças Públicas e Orçamento,0,2386215
34,Administração Pública,0,2386213
37,Comunicações,0,2386213
46,Educação,0,2386213
37,Comunicações,0,2386216
66,"Indústria, Comércio e Serviços",0,2386216
54,"Energia, Recursos Hídricos e Minerais",0,2386210
34,Administração Pública,0,2386207
70,Finanças Públicas e Orçamento,0,2386207
56,Saúde,0,2386207
34,Administração Pública,0,2386211
37,Comunicações,0,2386211
40,Economia,0,2386211
46,Educação,0,2386211
34,Administração Pública,0,2386212
37,Comunicações,0,2386212
44,Direitos Humanos e Minorias,0,2386212
40,Economia,0,2386212
57,Defesa e Segurança,0,2386314
46,Educação,0,2386314
57,Defesa e Segurança,0,2386328
46,Educação,0,2386328
57,Defesa e Segurança,0,2386327
46,Educação,0,2386327
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386248
42,Direito Civil e Processual Civil,0,2386248
51,Estrutura Fundiária,0,2386248
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386341
44,Direitos Humanos e Minorias,0,2386345
52,Previdência e Assistência Social,0,2386345
34,Administração Pública,0,2386359
43,Direito Penal e Processual Penal,0,2386359
51,Estrutura Fundiária,0,2386359
34,Administração Pública,0,2386332
44,Direitos Humanos e Minorias,0,2386332
34,Administração Pública,0,2386376
67,Direito e Defesa do Consumidor,0,2386376
34,Administração Pública,0,2386407
62,"Ciência, Tecnologia e Inovação",0,2386407
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386417
34,Administração Pública,0,2386408
57,Defesa e Segurança,0,2386408
44,Direitos Humanos e Minorias,0,2386408
66,"Indústria, Comércio e Serviços",0,2386408
34,Administração Pública,0,2386437
57,Defesa e Segurança,0,2386437
34,Administração Pública,0,2386413
56,Saúde,0,2386413
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386415
34,Administração Pública,0,2386445
57,Defesa e Segurança,0,2386445
42,Direito Civil e Processual Civil,0,2386445
44,Direitos Humanos e Minorias,0,2386445
61,"Viação, Transporte e Mobilidade",0,2386445
70,Finanças Públicas e Orçamento,0,2386433
66,"Indústria, Comércio e Serviços",0,2386433
58,Trabalho e Emprego,0,2386433
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386416
44,Direitos Humanos e Minorias,0,2386435
56,Saúde,0,2386435
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386444
34,Administração Pública,0,2386446
70,Finanças Públicas e Orçamento,0,2386446
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386446
46,Educação,0,2386462
72,Homenagens e Datas Comemorativas,0,2386462
44,Direitos Humanos e Minorias,0,2386465
52,Previdência e Assistência Social,0,2386465
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386477
62,"Ciência, Tecnologia e Inovação",0,2386477
51,Estrutura Fundiária,0,2386477
58,Trabalho e Emprego,0,2386477
57,Defesa e Segurança,0,2386479
43,Direito Penal e Processual Penal,0,2386479
62,"Ciência, Tecnologia e Inovação",0,2386463
44,Direitos Humanos e Minorias,0,2386463
70,Finanças Públicas e Orçamento,0,2386463
66,"Indústria, Comércio e Serviços",0,2386463
62,"Ciência, Tecnologia e Inovação",0,2386497
56,Saúde,0,2386497
57,Defesa e Segurança,0,2386490
43,Direito Penal e Processual Penal,0,2386490
44,Direitos Humanos e Minorias,0,2386490
46,Educação,0,2386522
56,Saúde,0,2386522
35,"Arte, Cultura e Religião",0,2386512
43,Direito Penal e Processual Penal,0,2386512
43,Direito Penal e Processual Penal,0,2386543
44,Direitos Humanos e Minorias,0,2386535
56,Saúde,0,2386535
34,Administração Pública,0,2386545
70,Finanças Públicas e Orçamento,0,2386545
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386545
62,"Ciência, Tecnologia e Inovação",0,2386553
37,Comunicações,0,2386553
62,"Ciência, Tecnologia e Inovação",0,2386550
37,Comunicações,0,2386550
62,"Ciência, Tecnologia e Inovação",0,2386554
37,Comunicações,0,2386554
41,Cidades e Desenvolvimento Urbano,0,2386542
54,"Energia, Recursos Hídricos e Minerais",0,2386542
66,"Indústria, Comércio e Serviços",0,2386542
56,Saúde,0,2386542
62,"Ciência, Tecnologia e Inovação",0,2386556
37,Comunicações,0,2386556
62,"Ciência, Tecnologia e Inovação",0,2386546
37,Comunicações,0,2386546
62,"Ciência, Tecnologia e Inovação",0,2386558
37,Comunicações,0,2386558
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386547
62,"Ciência, Tecnologia e Inovação",0,2386548
37,Comunicações,0,2386548
62,"Ciência, Tecnologia e Inovação",0,2386549
37,Comunicações,0,2386549
62,"Ciência, Tecnologia e Inovação",0,2386552
37,Comunicações,0,2386552
62,"Ciência, Tecnologia e Inovação",0,2386555
37,Comunicações,0,2386555
62,"Ciência, Tecnologia e Inovação",0,2386557
37,Comunicações,0,2386557
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386582
40,Economia,0,2386582
55,Relações Internacionais e Comércio Exterior,0,2386582
46,Educação,0,2386591
34,Administração Pública,0,2386610
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386610
51,Estrutura Fundiária,0,2386610
57,Defesa e Segurança,0,2386624
76,Direito e Justiça,0,2386624
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386622
43,Direito Penal e Processual Penal,0,2386622
51,Estrutura Fundiária,0,2386622
34,Administração Pública,0,2386645
57,Defesa e Segurança,0,2386645
51,Estrutura Fundiária,0,2386623
43,Direito Penal e Processual Penal,0,2386646
39,Esporte e Lazer,0,2386646
34,Administração Pública,0,2386661
37,Comunicações,0,2386661
44,Direitos Humanos e Minorias,0,2386661
56,Saúde,0,2386661
43,Direito Penal e Processual Penal,0,2386662
51,Estrutura Fundiária,0,2386662
34,Administração Pública,0,2386663
57,Defesa e Segurança,0,2386663
43,Direito Penal e Processual Penal,0,2386663
51,Estrutura Fundiária,0,2386663
67,Direito e Defesa do Consumidor,0,2386644
61,"Viação, Transporte e Mobilidade",0,2386644
70,Finanças Públicas e Orçamento,0,2386681
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386681
34,Administração Pública,0,2386647
55,Relações Internacionais e Comércio Exterior,0,2386647
72,Homenagens e Datas Comemorativas,0,2386685
54,"Energia, Recursos Hídricos e Minerais",0,2386660
70,Finanças Públicas e Orçamento,0,2386781
56,Saúde,0,2386781
58,Trabalho e Emprego,0,2386781
41,Cidades e Desenvolvimento Urbano,0,2386794
70,Finanças Públicas e Orçamento,0,2386794
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386794
54,"Energia, Recursos Hídricos e Minerais",0,2386812
72,Homenagens e Datas Comemorativas,0,2386812
56,Saúde,0,2386899
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386888
72,Homenagens e Datas Comemorativas,0,2386890
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386915
51,Estrutura Fundiária,0,2386915
46,Educação,0,2386889
57,Defesa e Segurança,0,2386902
72,Homenagens e Datas Comemorativas,0,2386902
56,Saúde,0,2386902
72,Homenagens e Datas Comemorativas,0,2386918
70,Finanças Públicas e Orçamento,0,2386919
56,Saúde,0,2386919
44,Direitos Humanos e Minorias,0,2386921
52,Previdência e Assistência Social,0,2386921
57,Defesa e Segurança,0,2386916
44,Direitos Humanos e Minorias,0,2386916
46,Educação,0,2386917
70,Finanças Públicas e Orçamento,0,2386917
67,Direito e Defesa do Consumidor,0,2386928
54,"Energia, Recursos Hídricos e Minerais",0,2386928
34,Administração Pública,0,2386922
57,Defesa e Segurança,0,2386922
76,Direito e Justiça,0,2386922
46,Educação,0,2386963
52,Previdência e Assistência Social,0,2386963
56,Saúde,0,2386963
43,Direito Penal e Processual Penal,0,2386933
44,Direitos Humanos e Minorias,0,2386933
40,Economia,0,2386942
55,Relações Internacionais e Comércio Exterior,0,2386942
44,Direitos Humanos e Minorias,0,2386970
70,Finanças Públicas e Orçamento,0,2386970
56,Saúde,0,2386970
58,Trabalho e Emprego,0,2386970
58,Trabalho e Emprego,0,2386936
57,Defesa e Segurança,0,2386964
44,Direitos Humanos e Minorias,0,2386964
46,Educação,0,2386964
61,"Viação, Transporte e Mobilidade",0,2386975
34,Administração Pública,0,2386965
57,Defesa e Segurança,0,2386965
40,Economia,0,2386965
72,Homenagens e Datas Comemorativas,0,2386972
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386972
60,Turismo,0,2386972
44,Direitos Humanos e Minorias,0,2386974
46,Educação,0,2386974
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2386971
48,Meio Ambiente e Desenvolvimento Sustentável,0,2386971
52,Previdência e Assistência Social,0,2386987
67,Direito e Defesa do Consumidor,0,2386973
66,"Indústria, Comércio e Serviços",0,2386973
56,Saúde,0,2386973
34,Administração Pública,0,2386976
54,"Energia, Recursos Hídricos e Minerais",0,2386976
34,Administração Pública,0,2386989
40,Economia,0,2386989
55,Relações Internacionais e Comércio Exterior,0,2386989
46,Educação,0,2386992
58,Trabalho e Emprego,0,2386992
34,Administração Pública,0,2386994
34,Administração Pública,0,2386990
56,Saúde,0,2386990
46,Educação,0,2387000
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387000
44,Direitos Humanos e Minorias,0,2387029
70,Finanças Públicas e Orçamento,0,2387029
44,Direitos Humanos e Minorias,0,2387031
70,Finanças Públicas e Orçamento,0,2387031
52,Previdência e Assistência Social,0,2387031
53,Processo Legislativo e Atuação Parlamentar,0,2387033
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387037
51,Estrutura Fundiária,0,2387037
66,"Indústria, Comércio e Serviços",0,2387037
55,Relações Internacionais e Comércio Exterior,0,2387037
34,Administração Pública,0,2387035
57,Defesa e Segurança,0,2387035
44,Direitos Humanos e Minorias,0,2387035
52,Previdência e Assistência Social,0,2387035
42,Direito Civil e Processual Civil,0,2387052
56,Saúde,0,2387052
34,Administração Pública,0,2387046
34,Administração Pública,0,2387054
57,Defesa e Segurança,0,2387054
70,Finanças Públicas e Orçamento,0,2387054
57,Defesa e Segurança,0,2387056
43,Direito Penal e Processual Penal,0,2387056
51,Estrutura Fundiária,0,2387056
44,Direitos Humanos e Minorias,0,2387043
40,Economia,0,2387043
46,Educação,0,2387043
70,Finanças Públicas e Orçamento,0,2387043
58,Trabalho e Emprego,0,2387043
70,Finanças Públicas e Orçamento,0,2387044
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387044
61,"Viação, Transporte e Mobilidade",0,2387044
34,Administração Pública,0,2387060
54,"Energia, Recursos Hídricos e Minerais",0,2387060
34,Administração Pública,0,2387065
57,Defesa e Segurança,0,2387065
70,Finanças Públicas e Orçamento,0,2387065
44,Direitos Humanos e Minorias,0,2387066
74,"Política, Partidos e Eleições",0,2387066
43,Direito Penal e Processual Penal,0,2387055
51,Estrutura Fundiária,0,2387055
51,Estrutura Fundiária,0,2387057
54,"Energia, Recursos Hídricos e Minerais",0,2387059
39,Esporte e Lazer,0,2387064
37,Comunicações,0,2387295
57,Defesa e Segurança,0,2387295
44,Direitos Humanos e Minorias,0,2387295
74,"Política, Partidos e Eleições",0,2387067
53,Processo Legislativo e Atuação Parlamentar,0,2387067
34,Administração Pública,0,2387269
57,Defesa e Segurança,0,2387269
46,Educação,0,2387313
57,Defesa e Segurança,0,2387361
44,Direitos Humanos e Minorias,0,2387361
61,"Viação, Transporte e Mobilidade",0,2387303
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387366
61,"Viação, Transporte e Mobilidade",0,2387366
39,Esporte e Lazer,0,2387369
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387369
43,Direito Penal e Processual Penal,0,2387377
58,Trabalho e Emprego,0,2387377
34,Administração Pública,0,2387389
57,Defesa e Segurança,0,2387389
56,Saúde,0,2387337
72,Homenagens e Datas Comemorativas,0,2387451
41,Cidades e Desenvolvimento Urbano,0,2387419
34,Administração Pública,0,2387421
44,Direitos Humanos e Minorias,0,2387421
54,"Energia, Recursos Hídricos e Minerais",0,2387421
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387495
62,"Ciência, Tecnologia e Inovação",0,2387495
51,Estrutura Fundiária,0,2387495
70,Finanças Públicas e Orçamento,0,2387495
72,Homenagens e Datas Comemorativas,0,2387505
42,Direito Civil e Processual Civil,0,2387518
56,Saúde,0,2387518
34,Administração Pública,0,2387511
57,Defesa e Segurança,0,2387511
72,Homenagens e Datas Comemorativas,0,2387511
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387520
51,Estrutura Fundiária,0,2387520
56,Saúde,0,2387524
43,Direito Penal e Processual Penal,0,2387526
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387526
34,Administração Pública,0,2387567
34,Administração Pública,0,2387536
61,"Viação, Transporte e Mobilidade",0,2387536
43,Direito Penal e Processual Penal,0,2387481
44,Direitos Humanos e Minorias,0,2387481
41,Cidades e Desenvolvimento Urbano,0,2387509
61,"Viação, Transporte e Mobilidade",0,2387509
46,Educação,0,2387517
57,Defesa e Segurança,0,2387523
46,Educação,0,2387523
54,"Energia, Recursos Hídricos e Minerais",0,2387604
62,"Ciência, Tecnologia e Inovação",0,2387525
42,Direito Civil e Processual Civil,0,2387525
67,Direito e Defesa do Consumidor,0,2387525
43,Direito Penal e Processual Penal,0,2387525
57,Defesa e Segurança,0,2387620
43,Direito Penal e Processual Penal,0,2387620
34,Administração Pública,0,2387579
67,Direito e Defesa do Consumidor,0,2387618
56,Saúde,0,2387618
39,Esporte e Lazer,0,2387622
58,Trabalho e Emprego,0,2387622
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387623
61,"Viação, Transporte e Mobilidade",0,2387623
42,Direito Civil e Processual Civil,0,2387652
43,Direito Penal e Processual Penal,0,2387624
42,Direito Civil e Processual Civil,0,2387627
51,Estrutura Fundiária,0,2387627
43,Direito Penal e Processual Penal,0,2387628
46,Educação,0,2387641
43,Direito Penal e Processual Penal,0,2387698
67,Direito e Defesa do Consumidor,0,2387664
54,"Energia, Recursos Hídricos e Minerais",0,2387664
34,Administração Pública,0,2387700
43,Direito Penal e Processual Penal,0,2387700
34,Administração Pública,0,2387807
44,Direitos Humanos e Minorias,0,2387807
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387830
34,Administração Pública,0,2387770
57,Defesa e Segurança,0,2387770
57,Defesa e Segurança,0,2387832
70,Finanças Públicas e Orçamento,0,2387832
34,Administração Pública,0,2387855
46,Educação,0,2387858
53,Processo Legislativo e Atuação Parlamentar,0,2387858
58,Trabalho e Emprego,0,2387858
44,Direitos Humanos e Minorias,0,2387856
46,Educação,0,2387856
70,Finanças Públicas e Orçamento,0,2387856
58,Trabalho e Emprego,0,2387876
57,Defesa e Segurança,0,2387879
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387879
57,Defesa e Segurança,0,2387867
43,Direito Penal e Processual Penal,0,2387867
44,Direitos Humanos e Minorias,0,2387867
54,"Energia, Recursos Hídricos e Minerais",0,2387911
72,Homenagens e Datas Comemorativas,0,2387911
57,Defesa e Segurança,0,2387884
40,Economia,0,2387884
61,"Viação, Transporte e Mobilidade",0,2387884
72,Homenagens e Datas Comemorativas,0,2387871
60,Turismo,0,2387929
40,Economia,0,2387875
67,Direito e Defesa do Consumidor,0,2387943
54,"Energia, Recursos Hídricos e Minerais",0,2387943
34,Administração Pública,0,2387959
34,Administração Pública,0,2387964
40,Economia,0,2387964
70,Finanças Públicas e Orçamento,0,2387964
34,Administração Pública,0,2387966
43,Direito Penal e Processual Penal,0,2387966
58,Trabalho e Emprego,0,2387966
34,Administração Pública,0,2387960
57,Defesa e Segurança,0,2387960
58,Trabalho e Emprego,0,2387972
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2387997
67,Direito e Defesa do Consumidor,0,2387997
34,Administração Pública,0,2387969
40,Economia,0,2387969
58,Trabalho e Emprego,0,2387969
44,Direitos Humanos e Minorias,0,2388006
61,"Viação, Transporte e Mobilidade",0,2388006
34,Administração Pública,0,2387992
57,Defesa e Segurança,0,2387992
57,Defesa e Segurança,0,2387991
58,Trabalho e Emprego,0,2387993
43,Direito Penal e Processual Penal,0,2387995
44,Direitos Humanos e Minorias,0,2387996
48,Meio Ambiente e Desenvolvimento Sustentável,0,2387999
46,Educação,0,2387998
57,Defesa e Segurança,0,2388013
67,Direito e Defesa do Consumidor,0,2388013
40,Economia,0,2388013
44,Direitos Humanos e Minorias,0,2388012
55,Relações Internacionais e Comércio Exterior,0,2388012
58,Trabalho e Emprego,0,2388012
43,Direito Penal e Processual Penal,0,2388032
46,Educação,0,2388021
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388023
57,Defesa e Segurança,0,2388023
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388023
46,Educação,0,2388020
57,Defesa e Segurança,0,2388025
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388025
57,Defesa e Segurança,0,2388029
70,Finanças Públicas e Orçamento,0,2388029
53,Processo Legislativo e Atuação Parlamentar,0,2388029
53,Processo Legislativo e Atuação Parlamentar,0,2388033
56,Saúde,0,2388064
34,Administração Pública,0,2388053
57,Defesa e Segurança,0,2388053
35,"Arte, Cultura e Religião",0,2388034
43,Direito Penal e Processual Penal,0,2388034
57,Defesa e Segurança,0,2388083
56,Saúde,0,2388083
42,Direito Civil e Processual Civil,0,2388052
56,Saúde,0,2388052
34,Administração Pública,0,2388082
57,Defesa e Segurança,0,2388082
58,Trabalho e Emprego,0,2388058
57,Defesa e Segurança,0,2388067
56,Saúde,0,2388067
35,"Arte, Cultura e Religião",0,2388086
72,Homenagens e Datas Comemorativas,0,2388086
35,"Arte, Cultura e Religião",0,2388093
40,Economia,0,2388118
61,"Viação, Transporte e Mobilidade",0,2388118
46,Educação,0,2388105
41,Cidades e Desenvolvimento Urbano,0,2388124
40,Economia,0,2388124
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388124
44,Direitos Humanos e Minorias,0,2388116
52,Previdência e Assistência Social,0,2388116
56,Saúde,0,2388116
72,Homenagens e Datas Comemorativas,0,2388126
74,"Política, Partidos e Eleições",0,2388127
53,Processo Legislativo e Atuação Parlamentar,0,2388127
37,Comunicações,0,2388128
56,Saúde,0,2388128
58,Trabalho e Emprego,0,2388153
34,Administração Pública,0,2388156
61,"Viação, Transporte e Mobilidade",0,2388156
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388177
66,"Indústria, Comércio e Serviços",0,2388177
55,Relações Internacionais e Comércio Exterior,0,2388177
42,Direito Civil e Processual Civil,0,2388148
56,Saúde,0,2388148
34,Administração Pública,0,2388151
68,Direito Constitucional,0,2388151
70,Finanças Públicas e Orçamento,0,2388151
58,Trabalho e Emprego,0,2388151
57,Defesa e Segurança,0,2388180
70,Finanças Públicas e Orçamento,0,2388180
70,Finanças Públicas e Orçamento,0,2388157
53,Processo Legislativo e Atuação Parlamentar,0,2388157
44,Direitos Humanos e Minorias,0,2388196
56,Saúde,0,2388196
58,Trabalho e Emprego,0,2388196
44,Direitos Humanos e Minorias,0,2388195
51,Estrutura Fundiária,0,2388195
34,Administração Pública,0,2388159
70,Finanças Públicas e Orçamento,0,2388231
58,Trabalho e Emprego,0,2388231
61,"Viação, Transporte e Mobilidade",0,2388231
72,Homenagens e Datas Comemorativas,0,2388249
54,"Energia, Recursos Hídricos e Minerais",0,2388242
43,Direito Penal e Processual Penal,0,2388250
44,Direitos Humanos e Minorias,0,2388250
74,"Política, Partidos e Eleições",0,2388250
34,Administração Pública,0,2388271
70,Finanças Públicas e Orçamento,0,2388271
53,Processo Legislativo e Atuação Parlamentar,0,2388271
44,Direitos Humanos e Minorias,0,2388248
46,Educação,0,2388248
56,Saúde,0,2388248
44,Direitos Humanos e Minorias,0,2388300
46,Educação,0,2388300
44,Direitos Humanos e Minorias,0,2388272
58,Trabalho e Emprego,0,2388272
41,Cidades e Desenvolvimento Urbano,0,2388273
57,Defesa e Segurança,0,2388273
44,Direitos Humanos e Minorias,0,2388273
70,Finanças Públicas e Orçamento,0,2388329
66,"Indústria, Comércio e Serviços",0,2388329
58,Trabalho e Emprego,0,2388329
56,Saúde,0,2388315
46,Educação,0,2388310
34,Administração Pública,0,2388351
57,Defesa e Segurança,0,2388351
58,Trabalho e Emprego,0,2388353
34,Administração Pública,0,2388349
55,Relações Internacionais e Comércio Exterior,0,2388349
34,Administração Pública,0,2388371
42,Direito Civil e Processual Civil,0,2388371
67,Direito e Defesa do Consumidor,0,2388369
44,Direitos Humanos e Minorias,0,2388370
56,Saúde,0,2388370
34,Administração Pública,0,2388398
44,Direitos Humanos e Minorias,0,2388398
52,Previdência e Assistência Social,0,2388398
58,Trabalho e Emprego,0,2388398
62,"Ciência, Tecnologia e Inovação",0,2388402
56,Saúde,0,2388402
57,Defesa e Segurança,0,2388406
44,Direitos Humanos e Minorias,0,2388409
56,Saúde,0,2388409
44,Direitos Humanos e Minorias,0,2388397
56,Saúde,0,2388397
66,"Indústria, Comércio e Serviços",0,2388401
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388401
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388419
42,Direito Civil e Processual Civil,0,2388400
58,Trabalho e Emprego,0,2388404
61,"Viação, Transporte e Mobilidade",0,2388424
61,"Viação, Transporte e Mobilidade",0,2388425
56,Saúde,0,2388447
72,Homenagens e Datas Comemorativas,0,2388453
66,"Indústria, Comércio e Serviços",0,2388453
70,Finanças Públicas e Orçamento,0,2388486
43,Direito Penal e Processual Penal,0,2388507
44,Direitos Humanos e Minorias,0,2388507
42,Direito Civil e Processual Civil,0,2388496
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388496
44,Direitos Humanos e Minorias,0,2388511
61,"Viação, Transporte e Mobilidade",0,2388511
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388513
70,Finanças Públicas e Orçamento,0,2388513
44,Direitos Humanos e Minorias,0,2388514
56,Saúde,0,2388514
40,Economia,0,2388495
66,"Indústria, Comércio e Serviços",0,2388495
58,Trabalho e Emprego,0,2388495
70,Finanças Públicas e Orçamento,0,2388508
66,"Indústria, Comércio e Serviços",0,2388508
56,Saúde,0,2388546
40,Economia,0,2388510
60,Turismo,0,2388510
34,Administração Pública,0,2388528
44,Direitos Humanos e Minorias,0,2388528
57,Defesa e Segurança,0,2388692
56,Saúde,0,2388692
58,Trabalho e Emprego,0,2388692
67,Direito e Defesa do Consumidor,0,2388571
61,"Viação, Transporte e Mobilidade",0,2388571
41,Cidades e Desenvolvimento Urbano,0,2388602
70,Finanças Públicas e Orçamento,0,2388602
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388602
61,"Viação, Transporte e Mobilidade",0,2388602
57,Defesa e Segurança,0,2388623
46,Educação,0,2388623
70,Finanças Públicas e Orçamento,0,2388699
61,"Viação, Transporte e Mobilidade",0,2388699
56,Saúde,0,2388718
57,Defesa e Segurança,0,2388694
70,Finanças Públicas e Orçamento,0,2388694
34,Administração Pública,0,2388746
40,Economia,0,2388746
44,Direitos Humanos e Minorias,0,2388752
46,Educação,0,2388752
67,Direito e Defesa do Consumidor,0,2388744
54,"Energia, Recursos Hídricos e Minerais",0,2388744
66,"Indústria, Comércio e Serviços",0,2388744
46,Educação,0,2388776
56,Saúde,0,2388781
57,Defesa e Segurança,0,2388760
41,Cidades e Desenvolvimento Urbano,0,2388772
42,Direito Civil e Processual Civil,0,2388772
44,Direitos Humanos e Minorias,0,2388772
34,Administração Pública,0,2388792
35,"Arte, Cultura e Religião",0,2388792
44,Direitos Humanos e Minorias,0,2388792
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388785
44,Direitos Humanos e Minorias,0,2388785
58,Trabalho e Emprego,0,2388785
35,"Arte, Cultura e Religião",0,2388770
43,Direito Penal e Processual Penal,0,2388770
34,Administração Pública,0,2388794
41,Cidades e Desenvolvimento Urbano,0,2388794
44,Direitos Humanos e Minorias,0,2388794
56,Saúde,0,2388809
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388790
70,Finanças Públicas e Orçamento,0,2388810
66,"Indústria, Comércio e Serviços",0,2388810
48,Meio Ambiente e Desenvolvimento Sustentável,0,2388810
44,Direitos Humanos e Minorias,0,2388811
56,Saúde,0,2388811
34,Administração Pública,0,2388815
57,Defesa e Segurança,0,2388815
34,Administração Pública,0,2388817
34,Administração Pública,0,2388816
57,Defesa e Segurança,0,2388816
70,Finanças Públicas e Orçamento,0,2388816
56,Saúde,0,2388816
56,Saúde,0,2388827
57,Defesa e Segurança,0,2388830
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2388837
57,Defesa e Segurança,0,2388837
44,Direitos Humanos e Minorias,0,2388837
70,Finanças Públicas e Orçamento,0,2388837
52,Previdência e Assistência Social,0,2388837
56,Saúde,0,2388837
43,Direito Penal e Processual Penal,0,2388924
39,Esporte e Lazer,0,2388924
43,Direito Penal e Processual Penal,0,2388829
72,Homenagens e Datas Comemorativas,0,2388952
61,"Viação, Transporte e Mobilidade",0,2388952
35,"Arte, Cultura e Religião",0,2388965
52,Previdência e Assistência Social,0,2388965
44,Direitos Humanos e Minorias,0,2389081
58,Trabalho e Emprego,0,2389081
41,Cidades e Desenvolvimento Urbano,0,2389080
57,Defesa e Segurança,0,2389080
44,Direitos Humanos e Minorias,0,2389082
44,Direitos Humanos e Minorias,0,2389098
40,Economia,0,2389098
58,Trabalho e Emprego,0,2389098
37,Comunicações,0,2389099
61,"Viação, Transporte e Mobilidade",0,2389099
70,Finanças Públicas e Orçamento,0,2389113
52,Previdência e Assistência Social,0,2389113
56,Saúde,0,2389113
58,Trabalho e Emprego,0,2389123
58,Trabalho e Emprego,0,2389132
37,Comunicações,0,2389140
57,Defesa e Segurança,0,2389140
61,"Viação, Transporte e Mobilidade",0,2389100
61,"Viação, Transporte e Mobilidade",0,2389138
44,Direitos Humanos e Minorias,0,2389142
58,Trabalho e Emprego,0,2389144
44,Direitos Humanos e Minorias,0,2389143
34,Administração Pública,0,2389146
44,Direitos Humanos e Minorias,0,2389146
56,Saúde,0,2389146
66,"Indústria, Comércio e Serviços",0,2389139
58,Trabalho e Emprego,0,2389139
44,Direitos Humanos e Minorias,0,2389141
40,Economia,0,2389141
34,Administração Pública,0,2389185
37,Comunicações,0,2389185
44,Direitos Humanos e Minorias,0,2389185
74,"Política, Partidos e Eleições",0,2389185
43,Direito Penal e Processual Penal,0,2389168
44,Direitos Humanos e Minorias,0,2389168
46,Educação,0,2389168
44,Direitos Humanos e Minorias,0,2389211
46,Educação,0,2389211
70,Finanças Públicas e Orçamento,0,2389211
61,"Viação, Transporte e Mobilidade",0,2389211
34,Administração Pública,0,2389197
57,Defesa e Segurança,0,2389197
56,Saúde,0,2389197
35,"Arte, Cultura e Religião",0,2389217
46,Educação,0,2389217
39,Esporte e Lazer,0,2389217
57,Defesa e Segurança,0,2389235
43,Direito Penal e Processual Penal,0,2389235
34,Administração Pública,0,2389281
56,Saúde,0,2389324
51,Estrutura Fundiária,0,2389322
34,Administração Pública,0,2389399
57,Defesa e Segurança,0,2389399
61,"Viação, Transporte e Mobilidade",0,2389399
34,Administração Pública,0,2389400
57,Defesa e Segurança,0,2389400
40,Economia,0,2389400
61,"Viação, Transporte e Mobilidade",0,2389400
39,Esporte e Lazer,0,2389410
70,Finanças Públicas e Orçamento,0,2389410
56,Saúde,0,2389410
34,Administração Pública,0,2389403
57,Defesa e Segurança,0,2389403
42,Direito Civil e Processual Civil,0,2389403
41,Cidades e Desenvolvimento Urbano,0,2389411
42,Direito Civil e Processual Civil,0,2389411
70,Finanças Públicas e Orçamento,0,2389411
34,Administração Pública,0,2389423
40,Economia,0,2389423
